stock_code,description,abc_class,period_type,period,model,forecast,safety_stock,target_inventory,actual,n_months,months_included,complete,source,run_id
23661,MILK MAIDS MUG,C,month,2012-02,M2_gbm_poisson,86.293710,28.058555,115,,1,2012-02,True,multi_horizon_forecast,20260824T181001Z-27103c
23664,FLOWER SHOP DESIGN MUG,C,month,2012-02,M2_gbm_poisson,32.275790,28.058555,61,,1,2012-02,True,multi_horizon_forecast,20260824T181001Z-27103c
23681,LUNCH BAG RED VINTAGE DOILY,C,month,2012-02,M2_gbm_poisson,519.973259,28.058555,549,,1,2012-02,True,multi_horizon_forecast,20260824T181001Z-27103c
23691,WRAP KEEP CALM BIRTHDAY,C,month,2012-02,M2_gbm_poisson,315.043324,28.058555,344,,1,2012-02,True,multi_horizon_forecast,20260824T181001Z-27103c
23692,WRAP A PRETTY THANK YOU,C,month,2012-02,M2_gbm_poisson,95.484650,28.058555,124,,1,2012-02,True,multi_horizon_forecast,20260824T181001Z-27103c
23694,PAISLEY PARK CARD,C,month,2012-02,M2_gbm_poisson,245.205606,28.058555,274,,1,2012-02,True,multi_horizon_forecast,20260824T181001Z-27103c
23695,DOILY THANK YOU CARD,C,month,2012-02,M2_gbm_poisson,339.727515,28.058555,368,,1,2012-02,True,multi_horizon_forecast,20260824T181001Z-27103c
23697,A PRETTY THANK YOU CARD,C,month,2012-02,M2_gbm_poisson,328.571219,28.058555,357,,1,2012-02,True,multi_horizon_forecast,20260824T181001Z-27103c
23702,High Resolution Image,C,month,2012-02,M2_gbm_poisson,24.315033,28.058555,53,,1,2012-02,True,multi_horizon_forecast,20260824T181001Z-27103c
35001G,HAND OPEN SHAPE GOLD,B,month,2012-02,M2_gbm_poisson,41.548882,44.229226,86,,1,2012-02,True,multi_horizon_forecast,20260824T181001Z-27103c
35004B,SET OF 3 BLACK FLYING DUCKS,A,month,2012-02,M2_gbm_poisson,35.614267,48.112492,84,,1,2012-02,True,multi_horizon_forecast,20260824T181001Z-27103c
35004G,SET OF 3 GOLD FLYING DUCKS,B,month,2012-02,M2_gbm_poisson,25.966827,22.261928,49,,1,2012-02,True,multi_horizon_forecast,20260824T181001Z-27103c
35095A,BLUE VICTORIAN FABRIC OVAL BOX,C,month,2012-02,M2_gbm_poisson,103.406463,99.481276,203,,1,2012-02,True,multi_horizon_forecast,20260824T181001Z-27103c
35095B,RED VICTORIAN FABRIC OVAL BOX,C,month,2012-02,M2_gbm_poisson,82.299866,87.138258,170,,1,2012-02,True,multi_horizon_forecast,20260824T181001Z-27103c
35265,COLOURFUL FLOWER FRUIT BOWL,C,month,2012-02,M2_gbm_poisson,14.412227,9.950081,25,,1,2012-02,True,multi_horizon_forecast,20260824T181001Z-27103c
35400,WOODEN BOX ADVENT CALENDAR,A,month,2012-02,M2_gbm_poisson,13.736774,72.605240,87,,1,2012-02,True,multi_horizon_forecast,20260824T181001Z-27103c
35443,RASTA IN BATH W SPLIFF ASHTRAY,C,month,2012-02,M2_gbm_poisson,14.396689,20.955775,36,,1,2012-02,True,multi_horizon_forecast,20260824T181001Z-27103c
35471D,SET OF 3 BIRD LIGHT PINK FEATHER,C,month,2012-02,M2_gbm_poisson,249.406702,152.941243,403,,1,2012-02,True,multi_horizon_forecast,20260824T181001Z-27103c
35591T,TURQUOISE CHRISTMAS TREE,C,month,2012-02,M2_gbm_poisson,14.113545,52.139161,67,,1,2012-02,True,multi_horizon_forecast,20260824T181001Z-27103c
35597D,PINK/WHITE CHRISTMAS TREE 30CM,C,month,2012-02,M2_gbm_poisson,19.564783,34.135391,54,,1,2012-02,True,multi_horizon_forecast,20260824T181001Z-27103c
35598A,DUSTY PINK CHRISTMAS TREE 60CM,C,month,2012-02,M2_gbm_poisson,22.521064,28.058555,51,,1,2012-02,True,multi_horizon_forecast,20260824T181001Z-27103c
35598B,BLACK CHRISTMAS TREE 60CM,C,month,2012-02,M2_gbm_poisson,100.377370,106.912257,208,,1,2012-02,True,multi_horizon_forecast,20260824T181001Z-27103c
35598C,WHITE CHRISTMAS TREE 60CM,C,month,2012-02,M2_gbm_poisson,13.760976,28.058555,42,,1,2012-02,True,multi_horizon_forecast,20260824T181001Z-27103c
35598D,PINK/WHITE CHRISTMAS TREE 60CM,C,month,2012-02,M2_gbm_poisson,95.178834,130.446057,226,,1,2012-02,True,multi_horizon_forecast,20260824T181001Z-27103c
35599B,BLACK CHRISTMAS TREE 120CM,C,month,2012-02,M2_gbm_poisson,61.050190,32.852251,94,,1,2012-02,True,multi_horizon_forecast,20260824T181001Z-27103c
35599D,PINK AND WHITE CHRISTMAS TREE 120CM,B,month,2012-02,M2_gbm_poisson,55.179911,56.957726,113,,1,2012-02,True,multi_horizon_forecast,20260824T181001Z-27103c
35607B,BLACK FEATHER CHRISTMAS DECORATION,C,month,2012-02,M2_gbm_poisson,17.600097,131.644117,150,,1,2012-02,True,multi_horizon_forecast,20260824T181001Z-27103c
35637A,IVORY STRING CURTAIN WITH POLE,B,month,2012-02,M2_gbm_poisson,42.595550,79.224015,122,,1,2012-02,True,multi_horizon_forecast,20260824T181001Z-27103c
35637C,PINK STRING CURTAIN WITH POLE,C,month,2012-02,M2_gbm_poisson,23.354063,20.663103,45,,1,2012-02,True,multi_horizon_forecast,20260824T181001Z-27103c
35638A,PINK AND BLACK STRING CURTAIN,C,month,2012-02,M2_gbm_poisson,15.095678,4.932676,21,,1,2012-02,True,multi_horizon_forecast,20260824T181001Z-27103c
35638B,PINK/BLUE STRING CURTAIN,C,month,2012-02,M2_gbm_poisson,17.494943,24.625745,43,,1,2012-02,True,multi_horizon_forecast,20260824T181001Z-27103c
35645,VINTAGE BEAD PINK JEWEL BOX,C,month,2012-02,M2_gbm_poisson,6.825536,14.641577,22,,1,2012-02,True,multi_horizon_forecast,20260824T181001Z-27103c
35646,VINTAGE BEAD PINK EVENING BAG,C,month,2012-02,M2_gbm_poisson,85.349820,68.645552,154,,1,2012-02,True,multi_horizon_forecast,20260824T181001Z-27103c
35648,VINTAGE BEAD PINK PURSE,C,month,2012-02,M2_gbm_poisson,98.433419,88.065974,187,,1,2012-02,True,multi_horizon_forecast,20260824T181001Z-27103c
35649,VINTAGE BEAD COSMETIC BAG,B,month,2012-02,M2_gbm_poisson,46.709690,38.385405,86,,1,2012-02,True,multi_horizon_forecast,20260824T181001Z-27103c
35650,VINTAGE BEAD PINK JEWEL STAND,C,month,2012-02,M2_gbm_poisson,6.400201,5.017049,12,,1,2012-02,True,multi_horizon_forecast,20260824T181001Z-27103c
35651,VINTAGE BEAD PINK SCARF,C,month,2012-02,M2_gbm_poisson,46.279790,85.001408,132,,1,2012-02,True,multi_horizon_forecast,20260824T181001Z-27103c
35653,VINTAGE BEAD NOTEBOOK,C,month,2012-02,M2_gbm_poisson,13.996249,45.776337,60,,1,2012-02,True,multi_horizon_forecast,20260824T181001Z-27103c
35809A,ENAMEL PINK TEA CONTAINER,B,month,2012-02,M2_gbm_poisson,16.572615,124.200710,141,,1,2012-02,True,multi_horizon_forecast,20260824T181001Z-27103c
35810A,ENAMEL PINK COFFEE CONTAINER,B,month,2012-02,M2_gbm_poisson,32.347987,156.845594,190,,1,2012-02,True,multi_horizon_forecast,20260824T181001Z-27103c
35810B,ENAMEL BLUE RIM COFFEE CONTAINER,C,month,2012-02,M2_gbm_poisson,25.707254,55.384217,82,,1,2012-02,True,multi_horizon_forecast,20260824T181001Z-27103c
35815P,"ACRYLIC JEWEL SNOWFLAKE, PINK",C,month,2012-02,M2_gbm_poisson,22.481224,37.605571,61,,1,2012-02,True,multi_horizon_forecast,20260824T181001Z-27103c
35816P,"ACRYLIC JEWEL ANGEL,PINK",C,month,2012-02,M2_gbm_poisson,17.378868,34.007540,52,,1,2012-02,True,multi_horizon_forecast,20260824T181001Z-27103c
35817P,"ACRYLIC JEWEL SNOWFLAKE,PINK",C,month,2012-02,M2_gbm_poisson,11.809410,51.131543,63,,1,2012-02,True,multi_horizon_forecast,20260824T181001Z-27103c
35818B,"ACRYLIC JEWEL ICICLE, BLUE",C,month,2012-02,M2_gbm_poisson,27.943363,80.424103,109,,1,2012-02,True,multi_horizon_forecast,20260824T181001Z-27103c
35818P,"ACRYLIC JEWEL ICICLE, PINK",C,month,2012-02,M2_gbm_poisson,80.288193,35.942569,117,,1,2012-02,True,multi_horizon_forecast,20260824T181001Z-27103c
35819B,"ACRYLIC HANGING JEWEL,BLUE",C,month,2012-02,M2_gbm_poisson,80.889883,56.859667,138,,1,2012-02,True,multi_horizon_forecast,20260824T181001Z-27103c
35819P,"ACRYLIC HANGING JEWEL,PINK",C,month,2012-02,M2_gbm_poisson,50.476726,28.058555,79,,1,2012-02,True,multi_horizon_forecast,20260824T181001Z-27103c
35833P,4 PINK FLOCK CHRISTMAS BALLS,C,month,2012-02,M2_gbm_poisson,42.181119,15.055573,58,,1,2012-02,True,multi_horizon_forecast,20260824T181001Z-27103c
35909B,PINK FLOWERS RABBIT EASTER,C,month,2012-02,M2_gbm_poisson,7.791273,8.231742,17,,1,2012-02,True,multi_horizon_forecast,20260824T181001Z-27103c
35910B,PINK FLOWERS RABBIT EASTER,C,month,2012-02,M2_gbm_poisson,13.108813,13.750990,27,,1,2012-02,True,multi_horizon_forecast,20260824T181001Z-27103c
35911A,MULTICOLOUR RABBIT EGG WARMER,C,month,2012-02,M2_gbm_poisson,33.111746,45.483585,79,,1,2012-02,True,multi_horizon_forecast,20260824T181001Z-27103c
35912B,WHITE/PINK CHICK DECORATION,C,month,2012-02,M2_gbm_poisson,32.858435,33.024841,66,,1,2012-02,True,multi_horizon_forecast,20260824T181001Z-27103c
35913B,WHITE/PINK CHICK EASTER DECORATION,C,month,2012-02,M2_gbm_poisson,15.573002,29.464213,46,,1,2012-02,True,multi_horizon_forecast,20260824T181001Z-27103c
35914,PINK CHICK EGG WARMER + EGG CUP,C,month,2012-02,M2_gbm_poisson,16.891909,47.202716,65,,1,2012-02,True,multi_horizon_forecast,20260824T181001Z-27103c
35915B,BLUE KNITTED HEN,C,month,2012-02,M2_gbm_poisson,9.671725,27.207916,37,,1,2012-02,True,multi_horizon_forecast,20260824T181001Z-27103c
35916A,YELLOW FELT HANGING HEART W FLOWER,C,month,2012-02,M2_gbm_poisson,13.718387,28.047128,42,,1,2012-02,True,multi_horizon_forecast,20260824T181001Z-27103c
35916B,BLUE FELT HANGING HEART WITH FLOWER,C,month,2012-02,M2_gbm_poisson,25.276997,49.366680,75,,1,2012-02,True,multi_horizon_forecast,20260824T181001Z-27103c
35916C,PINK FELT HANGING HEART W FLOWER,C,month,2012-02,M2_gbm_poisson,12.050765,44.825571,57,,1,2012-02,True,multi_horizon_forecast,20260824T181001Z-27103c
35923,CANDY HEART HANGING DECORATION,C,month,2012-02,M2_gbm_poisson,86.519890,78.195821,165,,1,2012-02,True,multi_horizon_forecast,20260824T181001Z-27103c
35924,HANGING FAIRY CAKE DECORATION,A,month,2012-02,M2_gbm_poisson,39.133188,132.496920,172,,1,2012-02,True,multi_horizon_forecast,20260824T181001Z-27103c
35933,PINK STOCKING CHRISTMAS DECORATION,C,month,2012-02,M2_gbm_poisson,44.656607,49.692536,95,,1,2012-02,True,multi_horizon_forecast,20260824T181001Z-27103c
35953,FOLKART STAR CHRISTMAS DECORATIONS,C,month,2012-02,M2_gbm_poisson,617.746389,122.722492,741,,1,2012-02,True,multi_horizon_forecast,20260824T181001Z-27103c
35954,SMALL FOLKART STAR CHRISTMAS DEC,C,month,2012-02,M2_gbm_poisson,181.433222,334.059894,516,,1,2012-02,True,multi_horizon_forecast,20260824T181001Z-27103c
35961,FOLKART ZINC HEART CHRISTMAS DEC,A,month,2012-02,M2_gbm_poisson,160.877441,624.128490,786,,1,2012-02,True,multi_horizon_forecast,20260824T181001Z-27103c
35964,FOLKART CLIP ON STARS,C,month,2012-02,M2_gbm_poisson,116.247930,117.169655,234,,1,2012-02,True,multi_horizon_forecast,20260824T181001Z-27103c
35965,FOLKART HEART NAPKIN RINGS,B,month,2012-02,M2_gbm_poisson,39.377100,77.231325,117,,1,2012-02,True,multi_horizon_forecast,20260824T181001Z-27103c
35966,FOLKART CHRISTMAS TREE T-LIGHT HOLD,C,month,2012-02,M2_gbm_poisson,12.747151,65.098174,78,,1,2012-02,True,multi_horizon_forecast,20260824T181001Z-27103c
35967,FOLK ART METAL STAR T-LIGHT HOLDER,C,month,2012-02,M2_gbm_poisson,93.006211,105.065930,199,,1,2012-02,True,multi_horizon_forecast,20260824T181001Z-27103c
35968,FOLK ART METAL HEART T-LIGHT HOLDER,C,month,2012-02,M2_gbm_poisson,54.900240,75.040608,130,,1,2012-02,True,multi_horizon_forecast,20260824T181001Z-27103c
35970,ZINC FOLKART SLEIGH BELLS,A,month,2012-02,M2_gbm_poisson,783.428112,1137.900098,1922,,1,2012-02,True,multi_horizon_forecast,20260824T181001Z-27103c
35971,ROSE FOLKART HEART DECORATIONS,B,month,2012-02,M2_gbm_poisson,75.415212,63.514737,139,,1,2012-02,True,multi_horizon_forecast,20260824T181001Z-27103c
35972,DAISY FOLKART HEART DECORATION,C,month,2012-02,M2_gbm_poisson,36.641434,34.247220,71,,1,2012-02,True,multi_horizon_forecast,20260824T181001Z-27103c
37327,ASSTD MULTICOLOUR CIRCLES MUG,C,month,2012-02,M2_gbm_poisson,49.755864,109.719073,160,,1,2012-02,True,multi_horizon_forecast,20260824T181001Z-27103c
37340,MULTICOLOUR SPRING FLOWER MUG,B,month,2012-02,M2_gbm_poisson,196.305236,480.765466,678,,1,2012-02,True,multi_horizon_forecast,20260824T181001Z-27103c
37342,POLKADOT COFFEE CUP & SAUCER PINK,B,month,2012-02,M2_gbm_poisson,17.571020,298.402536,316,,1,2012-02,True,multi_horizon_forecast,20260824T181001Z-27103c
37370,RETRO COFFEE MUGS ASSORTED,A,month,2012-02,M2_gbm_poisson,26.391488,526.297941,553,,1,2012-02,True,multi_horizon_forecast,20260824T181001Z-27103c
37413,ICON MUG REVOLUTIONARY,C,month,2012-02,M2_gbm_poisson,82.047787,41.362902,124,,1,2012-02,True,multi_horizon_forecast,20260824T181001Z-27103c
37444A,YELLOW BREAKFAST CUP AND SAUCER,C,month,2012-02,M2_gbm_poisson,9.620551,60.174874,70,,1,2012-02,True,multi_horizon_forecast,20260824T181001Z-27103c
37446,MINI CAKE STAND WITH HANGING CAKES,A,month,2012-02,M2_gbm_poisson,63.392599,123.175538,187,,1,2012-02,True,multi_horizon_forecast,20260824T181001Z-27103c
37447,CERAMIC CAKE DESIGN SPOTTED PLATE,A,month,2012-02,M2_gbm_poisson,52.809108,74.862079,128,,1,2012-02,True,multi_horizon_forecast,20260824T181001Z-27103c
37448,CERAMIC CAKE DESIGN SPOTTED MUG,A,month,2012-02,M2_gbm_poisson,89.771260,90.642461,181,,1,2012-02,True,multi_horizon_forecast,20260824T181001Z-27103c
37449,CERAMIC CAKE STAND + HANGING CAKES,A,month,2012-02,M2_gbm_poisson,42.292948,107.913570,151,,1,2012-02,True,multi_horizon_forecast,20260824T181001Z-27103c
37450,CERAMIC CAKE BOWL + HANGING CAKES,A,month,2012-02,M2_gbm_poisson,50.848444,93.358414,145,,1,2012-02,True,multi_horizon_forecast,20260824T181001Z-27103c
37462E,"PET MUG, GOLDFISH",C,month,2012-02,M2_gbm_poisson,47.214880,33.088248,81,,1,2012-02,True,multi_horizon_forecast,20260824T181001Z-27103c
37467,PIG MUG IN TWO COLOUR DESIGNS,C,month,2012-02,M2_gbm_poisson,33.385968,54.014198,88,,1,2012-02,True,multi_horizon_forecast,20260824T181001Z-27103c
37468,HARDMAN MUG 3 ASSORTED,C,month,2012-02,M2_gbm_poisson,28.741134,35.792648,65,,1,2012-02,True,multi_horizon_forecast,20260824T181001Z-27103c
37471,MULTICOLOUR DOTS PLATE,C,month,2012-02,M2_gbm_poisson,21.660225,74.066191,96,,1,2012-02,True,multi_horizon_forecast,20260824T181001Z-27103c
37475,SET/4 COLOURFUL MIXING BOWLS,C,month,2012-02,M2_gbm_poisson,33.316243,20.852907,55,,1,2012-02,True,multi_horizon_forecast,20260824T181001Z-27103c
37476,CONDIMENT TRAY 4 BOWLS AND 4 SPOONS,B,month,2012-02,M2_gbm_poisson,6.234242,31.526008,38,,1,2012-02,True,multi_horizon_forecast,20260824T181001Z-27103c
37479B,CUBIC MUG FLOCK BLUE ON BROWN,B,month,2012-02,M2_gbm_poisson,16.274436,64.531603,81,,1,2012-02,True,multi_horizon_forecast,20260824T181001Z-27103c
37479P,CUBIC MUG FLOCK PINK ON BROWN,C,month,2012-02,M2_gbm_poisson,51.521112,23.786202,76,,1,2012-02,True,multi_horizon_forecast,20260824T181001Z-27103c
37489A,YELLOW/PINK FLOWER DESIGN BIG MUG,C,month,2012-02,M2_gbm_poisson,35.653789,33.700027,70,,1,2012-02,True,multi_horizon_forecast,20260824T181001Z-27103c
37489B,BLUE/YELLOW FLOWER DESIGN BIG MUG,C,month,2012-02,M2_gbm_poisson,28.495871,31.227134,60,,1,2012-02,True,multi_horizon_forecast,20260824T181001Z-27103c
37489C,GREEN/BLUE FLOWER DESIGN BIG MUG,C,month,2012-02,M2_gbm_poisson,17.775678,27.918340,46,,1,2012-02,True,multi_horizon_forecast,20260824T181001Z-27103c
37489D,PINK/GREEN FLOWER DESIGN BIG MUG,C,month,2012-02,M2_gbm_poisson,40.539404,33.861616,75,,1,2012-02,True,multi_horizon_forecast,20260824T181001Z-27103c
37491A,YELLOW/PINK CERAMIC CANDLE HOLDER,C,month,2012-02,M2_gbm_poisson,7.725312,5.117399,13,,1,2012-02,True,multi_horizon_forecast,20260824T181001Z-27103c
37491B,BLUE/YELLOW CERAMIC CANDLE HOLDER,C,month,2012-02,M2_gbm_poisson,7.256968,23.665623,31,,1,2012-02,True,multi_horizon_forecast,20260824T181001Z-27103c
37491C,GREEN/BLUE CERAMIC CANDLE HOLDER,C,month,2012-02,M2_gbm_poisson,7.256968,15.553847,23,,1,2012-02,True,multi_horizon_forecast,20260824T181001Z-27103c
37491D,PURPLE/BLUE CERAMIC CANDLE HOLDER,C,month,2012-02,M2_gbm_poisson,7.970291,9.122405,18,,1,2012-02,True,multi_horizon_forecast,20260824T181001Z-27103c
37495,FAIRY CAKE BIRTHDAY CANDLE SET,A,month,2012-02,M2_gbm_poisson,44.767210,78.041676,123,,1,2012-02,True,multi_horizon_forecast,20260824T181001Z-27103c
37500,TEA TIME TEAPOT IN GIFT BOX,A,month,2012-02,M2_gbm_poisson,47.510285,51.055598,99,,1,2012-02,True,multi_horizon_forecast,20260824T181001Z-27103c
37501,TEA TIME TEA SET IN GIFT BOX,A,month,2012-02,M2_gbm_poisson,6.400201,31.604193,39,,1,2012-02,True,multi_horizon_forecast,20260824T181001Z-27103c
40001,WHITE BAMBOO RIBS LAMPSHADE,B,month,2012-02,M2_gbm_poisson,52.735006,216.035659,269,,1,2012-02,True,multi_horizon_forecast,20260824T181001Z-27103c
40003,WHITE BAMBOO RIBS LAMPSHADE,B,month,2012-02,M2_gbm_poisson,19.438624,38.874144,59,,1,2012-02,True,multi_horizon_forecast,20260824T181001Z-27103c
40005B,BLUE ORGANDY ROUND LAMPSHADE W BEA,C,month,2012-02,M2_gbm_poisson,26.848272,16.961641,44,,1,2012-02,True,multi_horizon_forecast,20260824T181001Z-27103c
40016,CHINESE DRAGON PAPER LANTERNS,A,month,2012-02,M2_gbm_poisson,45.881342,577.253893,624,,1,2012-02,True,multi_horizon_forecast,20260824T181001Z-27103c
40046A,RED DAISY PAPER LAMPSHADE,C,month,2012-02,M2_gbm_poisson,16.279536,54.725004,72,,1,2012-02,True,multi_horizon_forecast,20260824T181001Z-27103c
44089A,PINK GAUZE BUTTERFLY LAMPSHADE,C,month,2012-02,M2_gbm_poisson,25.761764,22.804532,49,,1,2012-02,True,multi_horizon_forecast,20260824T181001Z-27103c
44089C,LILAC GAUZE BUTTERFLY LAMPSHADE,C,month,2012-02,M2_gbm_poisson,24.668687,36.934679,62,,1,2012-02,True,multi_horizon_forecast,20260824T181001Z-27103c
44091A,BLUE CRUSOE CHECK LAMPSHADE,C,month,2012-02,M2_gbm_poisson,9.756686,9.590755,20,,1,2012-02,True,multi_horizon_forecast,20260824T181001Z-27103c
44092B,BLUE WHITE PLASTIC RINGS LAMPSHADE,C,month,2012-02,M2_gbm_poisson,9.620491,12.305532,22,,1,2012-02,True,multi_horizon_forecast,20260824T181001Z-27103c
44092C,PURPLE/COPPER HANGING LAMPSHADE,C,month,2012-02,M2_gbm_poisson,15.023325,7.055663,23,,1,2012-02,True,multi_horizon_forecast,20260824T181001Z-27103c
44228,CANNABIS LEAF BEAD CURTAIN,C,month,2012-02,M2_gbm_poisson,11.863116,28.699113,41,,1,2012-02,True,multi_horizon_forecast,20260824T181001Z-27103c
44234,ASSORTED CIRCULAR MOBILE,C,month,2012-02,M2_gbm_poisson,82.801217,99.583774,183,,1,2012-02,True,multi_horizon_forecast,20260824T181001Z-27103c
44235,ASS COL CIRCLE MOBILE,C,month,2012-02,M2_gbm_poisson,41.254301,42.645901,84,,1,2012-02,True,multi_horizon_forecast,20260824T181001Z-27103c
44236,PINK/PURPLE CIRCLE CURTAIN,C,month,2012-02,M2_gbm_poisson,19.395880,10.221777,30,,1,2012-02,True,multi_horizon_forecast,20260824T181001Z-27103c
44242A,LILAC FEATHERS CURTAIN,C,month,2012-02,M2_gbm_poisson,9.751385,16.870732,27,,1,2012-02,True,multi_horizon_forecast,20260824T181001Z-27103c
44242B,PINK FEATHERS CURTAIN,C,month,2012-02,M2_gbm_poisson,20.341169,21.330242,42,,1,2012-02,True,multi_horizon_forecast,20260824T181001Z-27103c
45013,FOLDING SHOE TIDY,C,month,2012-02,M2_gbm_poisson,6.978427,8.312621,16,,1,2012-02,True,multi_horizon_forecast,20260824T181001Z-27103c
46000M,POLYESTER FILLER PAD 45x45cm,B,month,2012-02,M2_gbm_poisson,96.502686,176.256454,273,,1,2012-02,True,multi_horizon_forecast,20260824T181001Z-27103c
46000P,POLYESTER FILLER PAD 65CMx65CM,C,month,2012-02,M2_gbm_poisson,11.832043,19.430915,32,,1,2012-02,True,multi_horizon_forecast,20260824T181001Z-27103c
46000R,POLYESTER FILLER PAD 45x30cm,C,month,2012-02,M2_gbm_poisson,47.820877,25.626138,74,,1,2012-02,True,multi_horizon_forecast,20260824T181001Z-27103c
46000S,POLYESTER FILLER PAD 40x40cm,A,month,2012-02,M2_gbm_poisson,143.412395,159.996514,304,,1,2012-02,True,multi_horizon_forecast,20260824T181001Z-27103c
46000U,POLYESTER FILLER PAD 30CMx30CM,C,month,2012-02,M2_gbm_poisson,27.251560,38.168150,66,,1,2012-02,True,multi_horizon_forecast,20260824T181001Z-27103c
46118,FUNKY MONKEY CUSHION COVER,C,month,2012-02,M2_gbm_poisson,52.097743,38.056182,91,,1,2012-02,True,multi_horizon_forecast,20260824T181001Z-27103c
46138B,BLUE CHENILLE SHAGGY CUSHION COVER,C,month,2012-02,M2_gbm_poisson,17.011980,33.465762,51,,1,2012-02,True,multi_horizon_forecast,20260824T181001Z-27103c
46775D,SUNSET COLOUR CHUNKY KNITTED THROW,B,month,2012-02,M2_gbm_poisson,13.509017,14.199850,28,,1,2012-02,True,multi_horizon_forecast,20260824T181001Z-27103c
46776A,WOVEN BUBBLE GUM CUSHION COVER,C,month,2012-02,M2_gbm_poisson,48.660803,18.577252,68,,1,2012-02,True,multi_horizon_forecast,20260824T181001Z-27103c
46776B,WOVEN BERRIES CUSHION COVER,C,month,2012-02,M2_gbm_poisson,48.696046,20.540394,70,,1,2012-02,True,multi_horizon_forecast,20260824T181001Z-27103c
46776C,WOVEN FROST CUSHION COVER,C,month,2012-02,M2_gbm_poisson,47.746784,21.647281,70,,1,2012-02,True,multi_horizon_forecast,20260824T181001Z-27103c
46776D,WOVEN SUNSET CUSHION COVER,C,month,2012-02,M2_gbm_poisson,40.016111,13.262515,54,,1,2012-02,True,multi_horizon_forecast,20260824T181001Z-27103c
46776E,WOVEN CANDY CUSHION COVER,C,month,2012-02,M2_gbm_poisson,38.164082,20.463627,59,,1,2012-02,True,multi_horizon_forecast,20260824T181001Z-27103c
46776F,WOVEN ROSE GARDEN CUSHION COVER,B,month,2012-02,M2_gbm_poisson,50.034666,19.596050,70,,1,2012-02,True,multi_horizon_forecast,20260824T181001Z-27103c
47013C,WINE BOTTLE DRESSING DARK BLUE,C,month,2012-02,M2_gbm_poisson,16.694876,78.849610,96,,1,2012-02,True,multi_horizon_forecast,20260824T181001Z-27103c
47016,LIGHT DECORATION BATTERY OPERATED,C,month,2012-02,M2_gbm_poisson,13.518850,5.067396,19,,1,2012-02,True,multi_horizon_forecast,20260824T181001Z-27103c
47021G,SET/6 BEAD COASTERS GAUZE BAG GOLD,C,month,2012-02,M2_gbm_poisson,16.201030,100.356706,117,,1,2012-02,True,multi_horizon_forecast,20260824T181001Z-27103c
47310M,SMALL POP BOX FUNKY MONKEY,C,month,2012-02,M2_gbm_poisson,63.556932,27.657114,92,,1,2012-02,True,multi_horizon_forecast,20260824T181001Z-27103c
47341A,FUSCHIA TABLE RUN FLOWER,C,month,2012-02,M2_gbm_poisson,19.438624,29.213549,49,,1,2012-02,True,multi_horizon_forecast,20260824T181001Z-27103c
