stock_code,description,forecast_origin,target_month,model,prediction,lag_1,rolling_mean_3,abc_class,is_active,status
23019,SMALL APOTHECARY MEASURING JAR,2011-11,2011-12,M2_gbm_poisson,16.628582,5,10.666667,C,True,Forecast
23020,GLASS  SONGBIRD STORAGE JAR,2011-11,2011-12,M2_gbm_poisson,35.892285,20,28.333333,C,True,Forecast
23021,GLASS BONNE JAM JAR,2011-11,2011-12,M2_gbm_poisson,24.895418,8,23.333333,C,True,Forecast
23022,SMALL BONNE JAM JAR  T-LIGHT HOLDER,2011-11,2011-12,M2_gbm_poisson,51.705743,79,55.666667,C,True,Forecast
23023,RIDGED BONNE JAM JAR T-LIGHT HOLDER,2011-11,2011-12,M2_gbm_poisson,46.573602,55,47.000000,C,True,Forecast
23024,LARGE BONNE JAM JAR  T-LIGHT HOLDER,2011-11,2011-12,M2_gbm_poisson,37.351182,36,37.333333,C,True,Forecast
23025,DRAWER KNOB VINTAGE GLASS BALL,2011-11,2011-12,M2_gbm_poisson,52.584041,47,77.000000,C,True,Forecast
23026,DRAWER KNOB VINTAGE GLASS STAR,2011-11,2011-12,M2_gbm_poisson,59.606281,63,83.666667,C,True,Forecast
23027,DRAWER KNOB VINTAGE GLASS HEXAGON,2011-11,2011-12,M2_gbm_poisson,49.274809,66,61.333333,C,True,Forecast
23028,DRAWER KNOB CRACKLE GLAZE BLUE,2011-11,2011-12,M2_gbm_poisson,32.276835,2,139.000000,C,True,Forecast
23029,DRAWER KNOB CRACKLE GLAZE GREEN,2011-11,2011-12,M2_gbm_poisson,117.583381,171,219.000000,C,True,Forecast
23031,DRAWER KNOB CRACKLE GLAZE PINK,2011-11,2011-12,M2_gbm_poisson,115.738695,158,230.333333,C,True,Forecast
23032,DRAWER KNOB CRACKLE GLAZE IVORY,2011-11,2011-12,M2_gbm_poisson,153.780914,137,418.666667,C,True,Forecast
23033,DRAWER KNOB CERAMIC RED,2011-11,2011-12,M2_gbm_poisson,79.781237,152,154.000000,C,True,Forecast
23034,DRAWER KNOB CERAMIC BLACK,2011-11,2011-12,M2_gbm_poisson,91.433003,130,178.333333,C,True,Forecast
23035,DRAWER KNOB CERAMIC IVORY,2011-11,2011-12,M2_gbm_poisson,223.739331,464,359.333333,C,True,Forecast
23036,T-LIGHT HOLDER SILVER PETIT FOUR,2011-11,2011-12,M2_gbm_poisson,48.476092,51,41.333333,C,True,Forecast
23037,CANDLE HOLDER SILVER MADELINE,2011-11,2011-12,M2_gbm_poisson,43.168415,28,33.000000,C,True,Forecast
23038,T-LIGHT HOLDER SILVER SAUCER,2011-11,2011-12,M2_gbm_poisson,15.040981,3,5.666667,C,True,Forecast
23039,T-LIGHT HOLDER SILVER HEART HANDLE,2011-11,2011-12,M2_gbm_poisson,53.385578,57,37.666667,C,True,Forecast
23040,PAPER LANTERN 9 POINT SNOW STAR,2011-11,2011-12,M2_gbm_poisson,45.003375,27,65.666667,C,True,Forecast
23041,PAPER LANTERN 9 POINT SNOW STAR,2011-11,2011-12,M2_gbm_poisson,49.406736,51,65.333333,C,True,Forecast
23042,PAPER LANTERN 7 POINT SNOW STAR,2011-11,2011-12,M2_gbm_poisson,35.988284,35,24.000000,C,True,Forecast
23043,PAPER LANTERN 9 POINT HOLLY STAR L,2011-11,2011-12,M2_gbm_poisson,34.972777,33,20.666667,C,True,Forecast
23044,PAPER LANTERN 9 POINT HOLLY STAR S,2011-11,2011-12,M2_gbm_poisson,26.607138,15,19.666667,C,True,Forecast
23045,PAPER LANTERN 5 POINT STAR MOON,2011-11,2011-12,M2_gbm_poisson,41.055234,43,32.000000,C,True,Forecast
23046,PAPER LANTERN 9 POINT DELUXE STAR,2011-11,2011-12,M2_gbm_poisson,46.362097,23,104.666667,C,True,Forecast
23047,PAPER LANTERN 5 POINT SEQUIN STAR,2011-11,2011-12,M2_gbm_poisson,16.219295,6,9.333333,C,True,Forecast
23048,SET OF 10 LANTERNS FAIRY LIGHT STAR,2011-11,2011-12,M2_gbm_poisson,65.198565,79,152.666667,C,True,Forecast
23049,RECYCLED ACAPULCO MAT RED,2011-11,2011-12,M2_gbm_poisson,31.806934,22,18.333333,B,True,Forecast
23050,RECYCLED ACAPULCO MAT GREEN,2011-11,2011-12,M2_gbm_poisson,21.658458,8,21.333333,B,True,Forecast
23051,RECYCLED ACAPULCO MAT BLUE,2011-11,2011-12,M2_gbm_poisson,17.454365,8,13.000000,B,True,Forecast
23052,RECYCLED ACAPULCO MAT TURQUOISE,2011-11,2011-12,M2_gbm_poisson,31.893869,18,21.333333,B,True,Forecast
23053,RECYCLED ACAPULCO MAT PINK,2011-11,2011-12,M2_gbm_poisson,12.996252,2,11.000000,B,True,Forecast
23054,RECYCLED ACAPULCO MAT LAVENDER,2011-11,2011-12,M2_gbm_poisson,11.636156,2,11.000000,B,True,Forecast
23055,IVORY CHANDELIER T-LIGHT HOLDER,2011-11,2011-12,M2_gbm_poisson,57.607501,242,201.000000,C,True,Forecast
23056,FLOWERS CHANDELIER T-LIGHT HOLDER,2011-11,2011-12,M2_gbm_poisson,56.091953,242,294.333333,C,True,Forecast
23057,BEADED CHANDELIER T-LIGHT HOLDER,2011-11,2011-12,M2_gbm_poisson,59.842233,241,207.666667,C,True,Forecast
23058,CHRISTMAS HANGING SNOWFLAKE,2011-11,2011-12,M2_gbm_poisson,170.422501,313,142.000000,C,True,Forecast
23060,HEART BEADED TRELLIS DECORATION,2011-11,2011-12,M2_gbm_poisson,45.746143,41,39.666667,C,True,Forecast
23061,VINTAGE EMBOSSED HEART,2011-11,2011-12,M2_gbm_poisson,83.964693,86,101.000000,C,True,Forecast
23064,CINDERELLA CHANDELIER,2011-11,2011-12,M2_gbm_poisson,41.127808,100,66.333333,C,True,Forecast
23065,LARGE DECO JEWELLERY STAND,2011-11,2011-12,M2_gbm_poisson,10.126146,0,21.000000,B,True,Forecast
23066,SMALL DECO JEWELLERY STAND,2011-11,2011-12,M2_gbm_poisson,9.681711,0,20.000000,C,True,Forecast
23067,HANGING ENGRAVED METAL HEART,2011-11,2011-12,M2_gbm_poisson,49.923931,44,41.000000,C,True,Forecast
23068,ALUMINIUM STAMPED HEART,2011-11,2011-12,M2_gbm_poisson,66.104510,106,115.666667,C,True,Forecast
23069,EDWARDIAN PHOTO FRAME,2011-11,2011-12,M2_gbm_poisson,21.541599,14,13.333333,C,True,Forecast
23070,EDWARDIAN HEART PHOTO FRAME,2011-11,2011-12,M2_gbm_poisson,33.070231,20,24.000000,C,True,Forecast
23071,MARIE ANTOINETTE TRINKET BOX GOLD,2011-11,2011-12,M2_gbm_poisson,16.125978,0,93.000000,C,True,Forecast
23072,MARIE ANTOINETTE TRINKET BOX SILVER,2011-11,2011-12,M2_gbm_poisson,15.723198,0,105.000000,C,True,Forecast
23073,GEORGIAN TRINKET BOX,2011-11,2011-12,M2_gbm_poisson,39.796404,26,26.333333,C,True,Forecast
23074,EMBOSSED HEART TRINKET BOX,2011-11,2011-12,M2_gbm_poisson,63.506861,67,76.000000,C,True,Forecast
23075,PARLOUR CERAMIC WALL HOOK,2011-11,2011-12,M2_gbm_poisson,52.076855,72,58.000000,C,True,Forecast
23076,ICE CREAM SUNDAE LIP GLOSS,2011-11,2011-12,M2_gbm_poisson,544.396707,1212,1054.666667,B,True,Forecast
23077,DOUGHNUT LIP GLOSS,2011-11,2011-12,M2_gbm_poisson,879.239796,2522,1803.000000,B,True,Forecast
23078,ICE CREAM PEN LIP GLOSS,2011-11,2011-12,M2_gbm_poisson,568.527297,1130,858.666667,B,True,Forecast
23079,TOADSTOOL BEDSIDE LIGHT,2011-11,2011-12,M2_gbm_poisson,43.896327,55,40.000000,C,True,Forecast
23080,RED METAL BOX TOP SECRET,2011-11,2011-12,M2_gbm_poisson,135.146375,308,178.666667,C,True,Forecast
23081,GREEN METAL BOX ARMY SUPPLIES,2011-11,2011-12,M2_gbm_poisson,65.889521,106,102.000000,C,True,Forecast
23082,SET 6 PAPER TABLE LANTERN HEARTS,2011-11,2011-12,M2_gbm_poisson,251.512572,533,386.666667,B,True,Forecast
23083,SET 6 PAPER TABLE LANTERN STARS,2011-11,2011-12,M2_gbm_poisson,354.400603,718,469.666667,C,True,Forecast
23084,RABBIT NIGHT LIGHT,2011-11,2011-12,M2_gbm_poisson,2375.595148,14913,7150.333333,B,True,Forecast
23085,ANTIQUE SILVER BAUBLE LAMP,2011-11,2011-12,M2_gbm_poisson,65.916305,119,104.333333,C,True,Forecast
23086,ZINC  STAR T-LIGHT HOLDER,2011-11,2011-12,M2_gbm_poisson,101.039987,261,191.333333,C,True,Forecast
23087,ZINC  HEART T-LIGHT HOLDER,2011-11,2011-12,M2_gbm_poisson,65.107237,82,149.000000,C,True,Forecast
23088,ZINC HEART FLOWER T-LIGHT HOLDER,2011-11,2011-12,M2_gbm_poisson,59.200679,58,106.000000,C,True,Forecast
23089,GLASS BON BON JAR,2011-11,2011-12,M2_gbm_poisson,204.232093,350,387.333333,C,True,Forecast
23090,VINTAGE GLASS T-LIGHT HOLDER,2011-11,2011-12,M2_gbm_poisson,244.226527,555,386.000000,C,True,Forecast
23091,ZINC HERB GARDEN CONTAINER,2011-11,2011-12,M2_gbm_poisson,19.868552,3,40.333333,B,True,Forecast
23092,LARGE ANTIQUE WHITE PHOTO FRAME,2011-11,2011-12,M2_gbm_poisson,57.043492,61,97.666667,C,True,Forecast
23093,SMALL PARISIENNE HEART PHOTO FRAME,2011-11,2011-12,M2_gbm_poisson,63.180599,55,124.666667,C,True,Forecast
23094,LE GRAND TRAY CHIC SET,2011-11,2011-12,M2_gbm_poisson,23.591226,12,14.666667,C,True,Forecast
23096,PETIT TRAY CHIC,2011-11,2011-12,M2_gbm_poisson,135.094986,270,215.666667,C,True,Forecast
23099,FRENCH CARRIAGE LANTERN,2011-11,2011-12,M2_gbm_poisson,24.316589,14,17.333333,C,True,Forecast
23100,SILVER BELLS TABLE DECORATION,2011-11,2011-12,M2_gbm_poisson,289.365640,645,506.333333,C,True,Forecast
23101,SILVER STARS TABLE DECORATION,2011-11,2011-12,M2_gbm_poisson,253.997949,539,497.000000,C,True,Forecast
23102,SILVER HEARTS TABLE DECORATION,2011-11,2011-12,M2_gbm_poisson,106.460011,149,210.666667,C,True,Forecast
23103,JINGLE BELL HEART DECORATION,2011-11,2011-12,M2_gbm_poisson,474.098607,1095,864.666667,C,True,Forecast
23104,IVORY CAFE HANGING LAMP,2011-11,2011-12,M2_gbm_poisson,39.318592,47,20.333333,C,True,Forecast
23106,ZINC HEARTS PLANT POT HOLDER,2011-11,2011-12,M2_gbm_poisson,40.709692,30,28.000000,C,True,Forecast
23107,WHITE HEARTS WIRE PLANT POT HOLDER,2011-11,2011-12,M2_gbm_poisson,32.325448,13,43.000000,C,True,Forecast
23108,SET OF 10 LED DOLLY LIGHTS,2011-11,2011-12,M2_gbm_poisson,195.175115,288,401.000000,B,True,Forecast
23109,PACK OF SIX LED TEA LIGHTS,2011-11,2011-12,M2_gbm_poisson,286.142219,674,433.000000,C,True,Forecast
23110,PARISIENNE KEY CABINET,2011-11,2011-12,M2_gbm_poisson,72.036207,97,92.000000,C,True,Forecast
23111,PARISIENNE SEWING BOX,2011-11,2011-12,M2_gbm_poisson,42.905063,32,44.333333,B,True,Forecast
23112,PARISIENNE CURIO CABINET,2011-11,2011-12,M2_gbm_poisson,52.023059,46,59.666667,C,True,Forecast
23113,PANTRY CHOPPING BOARD,2011-11,2011-12,M2_gbm_poisson,93.639604,45,381.666667,C,True,Forecast
23114,VINTAGE LEAF CHOPPING BOARD,2011-11,2011-12,M2_gbm_poisson,46.485083,49,46.000000,C,True,Forecast
23115,RED APPLES CHOPPING BOARD,2011-11,2011-12,M2_gbm_poisson,52.386545,61,46.666667,C,True,Forecast
23116,VEGETABLE GARDEN CHOPPING BOARD,2011-11,2011-12,M2_gbm_poisson,36.492883,21,24.666667,C,True,Forecast
23117,POPPY FIELDS CHOPPING BOARD,2011-11,2011-12,M2_gbm_poisson,45.849128,41,29.000000,C,True,Forecast
23118,PARISIENNE JEWELLERY DRAWER,2011-11,2011-12,M2_gbm_poisson,69.515189,73,109.333333,B,True,Forecast
23119,PACK OF 6 LARGE FRUIT STRAWS,2011-11,2011-12,M2_gbm_poisson,136.224637,141,203.000000,C,True,Forecast
23120,PACK OF 6 SMALL FRUIT STRAWS,2011-11,2011-12,M2_gbm_poisson,124.447212,155,178.666667,C,True,Forecast
23121,PACK OF 6 COCKTAIL PARASOL STRAWS,2011-11,2011-12,M2_gbm_poisson,177.585976,257,190.333333,C,True,Forecast
23122,PARTY CHARMS 50 PIECES,2011-11,2011-12,M2_gbm_poisson,145.369516,196,148.333333,C,True,Forecast
23123,COCKTAIL SWORDS 50 PIECES,2011-11,2011-12,M2_gbm_poisson,68.625169,111,111.000000,C,True,Forecast
23124,18PC WOODEN CUTLERY SET DISPOSABLE,2011-11,2011-12,M2_gbm_poisson,20.892000,1,9.000000,C,True,Forecast
23125,6PC WOOD PLATE SET DISPOSABLE,2011-11,2011-12,M2_gbm_poisson,19.683432,5,9.666667,C,True,Forecast
23126,FELTCRAFT GIRL AMELIE KIT,2011-11,2011-12,M2_gbm_poisson,103.898238,213,177.666667,B,True,Forecast
23127,FELTCRAFT GIRL NICOLE KIT,2011-11,2011-12,M2_gbm_poisson,79.811012,146,101.333333,B,True,Forecast
23128,FELTCRAFT BOY JEAN-PAUL KIT,2011-11,2011-12,M2_gbm_poisson,52.983475,57,46.333333,B,True,Forecast
23129,HEART SHAPED HOLLY WREATH,2011-11,2011-12,M2_gbm_poisson,123.719399,249,286.333333,C,True,Forecast
23130,MISTLETOE HEART WREATH GREEN,2011-11,2011-12,M2_gbm_poisson,128.655371,268,240.666667,C,True,Forecast
23131,MISTLETOE HEART WREATH CREAM,2011-11,2011-12,M2_gbm_poisson,72.814003,107,133.666667,C,True,Forecast
23132,SMALL IVORY HEART WALL ORGANISER,2011-11,2011-12,M2_gbm_poisson,90.872604,217,240.000000,C,True,Forecast
23133,LARGE IVORY HEART WALL ORGANISER,2011-11,2011-12,M2_gbm_poisson,84.037597,164,178.000000,C,True,Forecast
23134,LARGE ZINC HEART WALL ORGANISER,2011-11,2011-12,M2_gbm_poisson,4.788924,0,0.666667,B,True,Forecast
23135,SMALL ZINC HEART WALL ORGANISER,2011-11,2011-12,M2_gbm_poisson,29.851495,1,148.333333,C,True,Forecast
23136,IVORY WIRE SWEETHEART LETTER TRAY,2011-11,2011-12,M2_gbm_poisson,24.008044,7,10.000000,C,True,Forecast
23137,ZINC WIRE SWEETHEART LETTER TRAY,2011-11,2011-12,M2_gbm_poisson,34.559741,10,6.666667,C,True,Forecast
23138,SINGLE WIRE HOOK IVORY HEART,2011-11,2011-12,M2_gbm_poisson,50.592484,38,46.000000,C,True,Forecast
23139,SINGLE WIRE HOOK PINK HEART,2011-11,2011-12,M2_gbm_poisson,44.137438,26,12.666667,C,True,Forecast
23140,TRIPLE WIRE HOOK IVORY HEART,2011-11,2011-12,M2_gbm_poisson,81.783443,1,10.666667,C,True,Forecast
23141,TRIPLE WIRE HOOK PINK HEART,2011-11,2011-12,M2_gbm_poisson,5.548611,1,1.333333,C,True,Forecast
23142,IVORY WIRE KITCHEN ORGANISER,2011-11,2011-12,M2_gbm_poisson,12.028051,2,4.000000,C,True,Forecast
23143,ZINC WIRE KITCHEN ORGANISER,2011-11,2011-12,M2_gbm_poisson,6.962055,4,1.333333,C,True,Forecast
23144,ZINC T-LIGHT HOLDER STARS SMALL,2011-11,2011-12,M2_gbm_poisson,323.228086,768,645.666667,B,True,Forecast
23145,ZINC T-LIGHT HOLDER STAR LARGE,2011-11,2011-12,M2_gbm_poisson,117.820031,233,287.333333,C,True,Forecast
23146,TRIPLE HOOK ANTIQUE IVORY ROSE,2011-11,2011-12,M2_gbm_poisson,66.618869,93,89.666667,C,True,Forecast
23147,SINGLE ANTIQUE ROSE HOOK IVORY,2011-11,2011-12,M2_gbm_poisson,123.117027,162,199.000000,C,True,Forecast
23148,MINIATURE ANTIQUE ROSE HOOK IVORY,2011-11,2011-12,M2_gbm_poisson,137.252098,277,219.333333,C,True,Forecast
23149,ANTIQUE IVORY WIRE BOWL SMALL,2011-11,2011-12,M2_gbm_poisson,17.796510,9,8.333333,C,True,Forecast
23150,IVORY SWEETHEART SOAP DISH,2011-11,2011-12,M2_gbm_poisson,39.224286,26,18.666667,C,True,Forecast
23151,ZINC SWEETHEART SOAP DISH,2011-11,2011-12,M2_gbm_poisson,10.950713,3,3.333333,C,True,Forecast
23152,IVORY SWEETHEART WIRE LETTER RACK,2011-11,2011-12,M2_gbm_poisson,49.813583,35,65.000000,C,True,Forecast
23153,ZINC SWEETHEART WIRE LETTER RACK,2011-11,2011-12,M2_gbm_poisson,44.614063,40,29.333333,C,True,Forecast
23154,SET OF 4 JAM JAR MAGNETS,2011-11,2011-12,M2_gbm_poisson,210.332735,461,346.666667,B,True,Forecast
23155,KNICKERBOCKERGLORY MAGNET ASSORTED,2011-11,2011-12,M2_gbm_poisson,82.460325,175,154.333333,B,True,Forecast
23156,SET OF 5 MINI GROCERY MAGNETS,2011-11,2011-12,M2_gbm_poisson,113.856340,159,205.666667,B,True,Forecast
23157,SET OF 6 NATIVITY MAGNETS,2011-11,2011-12,M2_gbm_poisson,292.065503,669,663.000000,C,True,Forecast
23158,SET OF 5 LUCKY CAT MAGNETS,2011-11,2011-12,M2_gbm_poisson,182.286344,295,310.666667,B,True,Forecast
23159,SET OF 5 PANCAKE DAY MAGNETS,2011-11,2011-12,M2_gbm_poisson,139.346876,236,219.333333,B,True,Forecast
23160,REGENCY TEA SPOON,2011-11,2011-12,M2_gbm_poisson,59.421838,33,139.333333,C,True,Forecast
23161,REGENCY CAKE FORK,2011-11,2011-12,M2_gbm_poisson,95.471719,78,152.666667,C,True,Forecast
23162,REGENCY TEA STRAINER,2011-11,2011-12,M2_gbm_poisson,101.937494,149,216.333333,B,True,Forecast
23163,REGENCY SUGAR TONGS,2011-11,2011-12,M2_gbm_poisson,97.568984,70,211.333333,C,True,Forecast
23164,REGENCY CAKE SLICE,2011-11,2011-12,M2_gbm_poisson,61.560284,96,79.333333,C,True,Forecast
23165,LARGE CERAMIC TOP STORAGE JAR,2011-11,2011-12,M2_gbm_poisson,207.276354,340,333.333333,B,True,Forecast
23166,MEDIUM CERAMIC TOP STORAGE JAR,2011-11,2011-12,M2_gbm_poisson,299.308920,659,418.333333,A,True,Forecast
23167,SMALL CERAMIC TOP STORAGE JAR,2011-11,2011-12,M2_gbm_poisson,271.752010,627,544.000000,B,True,Forecast
23168,CLASSIC CAFE SUGAR DISPENSER,2011-11,2011-12,M2_gbm_poisson,274.667558,624,489.000000,C,True,Forecast
23169,CLASSIC GLASS COOKIE JAR,2011-11,2011-12,M2_gbm_poisson,177.096698,316,298.333333,C,True,Forecast
23170,REGENCY TEA PLATE ROSES,2011-11,2011-12,M2_gbm_poisson,349.230810,312,654.333333,B,True,Forecast
23171,REGENCY TEA PLATE GREEN,2011-11,2011-12,M2_gbm_poisson,353.307666,335,531.333333,B,True,Forecast
23172,REGENCY TEA PLATE PINK,2011-11,2011-12,M2_gbm_poisson,193.862710,221,424.666667,B,True,Forecast
23173,REGENCY TEAPOT ROSES,2011-11,2011-12,M2_gbm_poisson,155.852410,117,219.333333,A,True,Forecast
23174,REGENCY SUGAR BOWL GREEN,2011-11,2011-12,M2_gbm_poisson,159.958415,114,205.333333,B,True,Forecast
23175,REGENCY MILK JUG PINK,2011-11,2011-12,M2_gbm_poisson,175.845502,151,232.666667,B,True,Forecast
23176,ABC TREASURE BOOK BOX,2011-11,2011-12,M2_gbm_poisson,234.755970,568,335.333333,B,True,Forecast
23177,TREASURE ISLAND BOOK BOX,2011-11,2011-12,M2_gbm_poisson,239.566920,601,321.000000,B,True,Forecast
23178,JAM CLOCK MAGNET,2011-11,2011-12,M2_gbm_poisson,40.170302,32,27.333333,C,True,Forecast
23179,CLOCK MAGNET MUM'S KITCHEN,2011-11,2011-12,M2_gbm_poisson,44.078378,50,20.000000,C,True,Forecast
23180,MUM'S KITCHEN CLOCK,2011-11,2011-12,M2_gbm_poisson,19.296161,11,11.000000,C,True,Forecast
23181,BULL DOG BOTTLE TOP WALL CLOCK,2011-11,2011-12,M2_gbm_poisson,34.939163,25,19.333333,C,True,Forecast
23182,TOILET SIGN OCCUPIED OR VACANT,2011-11,2011-12,M2_gbm_poisson,228.021542,328,309.000000,B,True,Forecast
23183,MOTHER'S KITCHEN SPOON REST,2011-11,2011-12,M2_gbm_poisson,32.749559,19,26.000000,C,True,Forecast
23184,BULL DOG BOTTLE OPENER,2011-11,2011-12,M2_gbm_poisson,75.435563,130,94.333333,B,True,Forecast
23185,FRENCH STYLE STORAGE JAR JAM,2011-11,2011-12,M2_gbm_poisson,56.460488,107,62.666667,C,True,Forecast
23186,FRENCH STYLE STORAGE JAR CAFE,2011-11,2011-12,M2_gbm_poisson,154.656482,479,340.333333,C,True,Forecast
23187,FRENCH STYLE STORAGE JAR BONBONS,2011-11,2011-12,M2_gbm_poisson,128.178631,10,329.333333,C,True,Forecast
23188,VINTAGE  2 METER FOLDING RULER,2011-11,2011-12,M2_gbm_poisson,414.908373,1047,785.000000,C,True,Forecast
23189,SET OF 12 FORK CANDLES,2011-11,2011-12,M2_gbm_poisson,138.725691,183,262.666667,C,True,Forecast
23190,BUNDLE OF 3 SCHOOL EXERCISE BOOKS,2011-11,2011-12,M2_gbm_poisson,131.941085,171,209.666667,C,True,Forecast
23191,BUNDLE OF 3 RETRO NOTE BOOKS,2011-11,2011-12,M2_gbm_poisson,182.842486,271,349.000000,C,True,Forecast
23192,BUNDLE OF 3 ALPHABET EXERCISE BOOKS,2011-11,2011-12,M2_gbm_poisson,335.106507,690,582.333333,C,True,Forecast
23193,BUFFALO BILL TREASURE BOOK BOX,2011-11,2011-12,M2_gbm_poisson,234.229516,524,258.666667,B,True,Forecast
23194,GYMKHANA TREASURE BOOK BOX,2011-11,2011-12,M2_gbm_poisson,233.883491,555,284.000000,B,True,Forecast
23196,VINTAGE LEAF MAGNETIC NOTEPAD,2011-11,2011-12,M2_gbm_poisson,212.964741,339,357.666667,C,True,Forecast
23197,SKETCHBOOK MAGNETIC SHOPPING LIST,2011-11,2011-12,M2_gbm_poisson,168.274371,307,269.333333,C,True,Forecast
23198,PANTRY MAGNETIC  SHOPPING LIST,2011-11,2011-12,M2_gbm_poisson,332.332791,642,629.666667,C,True,Forecast
23199,JUMBO BAG APPLES,2011-11,2011-12,M2_gbm_poisson,987.767658,1553,1575.000000,A,True,Forecast
23200,JUMBO BAG PEARS,2011-11,2011-12,M2_gbm_poisson,448.607474,717,798.000000,B,True,Forecast
23201,JUMBO BAG ALPHABET,2011-11,2011-12,M2_gbm_poisson,1140.882627,1951,1735.333333,A,True,Forecast
23202,JUMBO BAG VINTAGE LEAF,2011-11,2011-12,M2_gbm_poisson,977.877418,1573,1331.000000,A,True,Forecast
23203,JUMBO BAG VINTAGE DOILY,2011-11,2011-12,M2_gbm_poisson,2068.141058,3987,3019.333333,A,True,Forecast
23204,CHARLOTTE BAG APPLES DESIGN,2011-11,2011-12,M2_gbm_poisson,499.894314,993,839.666667,B,True,Forecast
23205,CHARLOTTE BAG VINTAGE ALPHABET,2011-11,2011-12,M2_gbm_poisson,375.259873,822,762.333333,B,True,Forecast
23206,LUNCH BAG APPLE DESIGN,2011-11,2011-12,M2_gbm_poisson,943.703369,1265,1185.333333,A,True,Forecast
23207,LUNCH BAG ALPHABET DESIGN,2011-11,2011-12,M2_gbm_poisson,507.953362,885,670.666667,B,True,Forecast
23208,LUNCH BAG VINTAGE LEAF DESIGN,2011-11,2011-12,M2_gbm_poisson,360.092070,709,638.000000,B,True,Forecast
23209,LUNCH BAG VINTAGE DOILY,2011-11,2011-12,M2_gbm_poisson,993.092528,1609,1547.000000,A,True,Forecast
23210,WHITE ROCKING HORSE HAND PAINTED,2011-11,2011-12,M2_gbm_poisson,363.523841,887,664.666667,C,True,Forecast
23211,RED ROCKING HORSE HAND PAINTED,2011-11,2011-12,M2_gbm_poisson,269.606735,639,488.666667,C,True,Forecast
23212,HEART WREATH DECORATION WITH BELL,2011-11,2011-12,M2_gbm_poisson,251.952963,543,477.333333,C,True,Forecast
23213,STAR WREATH DECORATION WITH BELL,2011-11,2011-12,M2_gbm_poisson,255.123109,533,422.000000,C,True,Forecast
23214,JINGLE BELL HEART ANTIQUE GOLD,2011-11,2011-12,M2_gbm_poisson,119.614062,232,210.000000,C,True,Forecast
23215,JINGLE BELL HEART ANTIQUE SILVER,2011-11,2011-12,M2_gbm_poisson,645.763690,1546,833.666667,C,True,Forecast
23216,LAUREL HEART ANTIQUE GOLD,2011-11,2011-12,M2_gbm_poisson,67.104709,94,136.666667,C,True,Forecast
23217,LAUREL HEART ANTIQUE SILVER,2011-11,2011-12,M2_gbm_poisson,128.359453,232,320.666667,C,True,Forecast
23218,LAUREL STAR ANTIQUE GOLD,2011-11,2011-12,M2_gbm_poisson,67.654248,143,100.333333,C,True,Forecast
23219,LAUREL STAR ANTIQUE SILVER,2011-11,2011-12,M2_gbm_poisson,84.670168,160,116.333333,C,True,Forecast
23220,REINDEER HEART DECORATION GOLD,2011-11,2011-12,M2_gbm_poisson,154.352800,365,287.333333,C,True,Forecast
23221,REINDEER HEART DECORATION SILVER,2011-11,2011-12,M2_gbm_poisson,243.309514,595,417.000000,C,True,Forecast
23222,CHRISTMAS TREE HANGING GOLD,2011-11,2011-12,M2_gbm_poisson,100.420801,239,236.666667,C,True,Forecast
23223,CHRISTMAS TREE HANGING SILVER,2011-11,2011-12,M2_gbm_poisson,114.071209,225,229.333333,C,True,Forecast
23224,CHERUB HEART DECORATION GOLD,2011-11,2011-12,M2_gbm_poisson,83.758632,187,209.000000,C,True,Forecast
23225,CHERUB HEART DECORATION SILVER,2011-11,2011-12,M2_gbm_poisson,230.020201,442,380.666667,C,True,Forecast
23226,FILIGREE HEART DAISY WHITE,2011-11,2011-12,M2_gbm_poisson,113.154520,168,127.333333,C,True,Forecast
23227,FILIGREE HEART BUTTERFLY WHITE,2011-11,2011-12,M2_gbm_poisson,148.808305,277,232.666667,C,True,Forecast
23228,FILIGREE HEART BIRD WHITE,2011-11,2011-12,M2_gbm_poisson,150.752444,307,241.333333,C,True,Forecast
23229,VINTAGE DONKEY TAIL GAME,2011-11,2011-12,M2_gbm_poisson,224.858750,461,334.333333,C,True,Forecast
23230,WRAP ALPHABET DESIGN,2011-11,2011-12,M2_gbm_poisson,252.180209,900,683.333333,B,True,Forecast
23231,WRAP DOILEY DESIGN,2011-11,2011-12,M2_gbm_poisson,219.344438,550,641.333333,B,True,Forecast
23232,WRAP VINTAGE LEAF DESIGN,2011-11,2011-12,M2_gbm_poisson,399.975437,1025,1033.333333,B,True,Forecast
23233,WRAP POPPIES  DESIGN,2011-11,2011-12,M2_gbm_poisson,157.303812,225,533.333333,C,True,Forecast
23234,BISCUIT TIN VINTAGE CHRISTMAS,2011-11,2011-12,M2_gbm_poisson,218.695219,347,397.666667,C,True,Forecast
23235,STORAGE TIN VINTAGE LEAF,2011-11,2011-12,M2_gbm_poisson,39.982033,19,41.000000,C,True,Forecast
23236,STORAGE TIN VINTAGE DOILY,2011-11,2011-12,M2_gbm_poisson,258.102814,294,367.666667,C,True,Forecast
23237,SET OF 4 KNICK KNACK TINS LEAF,2011-11,2011-12,M2_gbm_poisson,91.450468,166,139.666667,C,True,Forecast
23238,SET OF 4 KNICK KNACK TINS LONDON,2011-11,2011-12,M2_gbm_poisson,174.869423,274,264.000000,C,True,Forecast
23239,SET OF 4 KNICK KNACK TINS POPPIES,2011-11,2011-12,M2_gbm_poisson,64.233916,87,85.333333,C,True,Forecast
