stock_code,quarter,model,forecast_sum,actual_sum,n_months,complete,months_included,estimate_type
35833G,2011-Q2,B2_ma3,0.000000,0.000000,3,True,2011-04;2011-05;2011-06,
35833G,2011-Q2,M2_gbm_poisson,6.362907,0.000000,3,True,2011-04;2011-05;2011-06,
35833P,2011-Q2,B2_ma3,2.666667,1.000000,3,True,2011-04;2011-05;2011-06,
35833P,2011-Q2,M2_gbm_poisson,9.722022,1.000000,3,True,2011-04;2011-05;2011-06,
35909A,2011-Q2,B2_ma3,6.999999,1.000000,3,True,2011-04;2011-05;2011-06,
35909A,2011-Q2,M2_gbm_poisson,20.504716,1.000000,3,True,2011-04;2011-05;2011-06,
35909B,2011-Q2,B2_ma3,4.000000,2.000000,3,True,2011-04;2011-05;2011-06,
35909B,2011-Q2,M2_gbm_poisson,9.741047,2.000000,3,True,2011-04;2011-05;2011-06,
35910A,2011-Q2,B2_ma3,14.666667,0.000000,3,True,2011-04;2011-05;2011-06,
35910A,2011-Q2,M2_gbm_poisson,24.312379,0.000000,3,True,2011-04;2011-05;2011-06,
35910B,2011-Q2,B2_ma3,12.000000,0.000000,3,True,2011-04;2011-05;2011-06,
35910B,2011-Q2,M2_gbm_poisson,28.717524,0.000000,3,True,2011-04;2011-05;2011-06,
35911A,2011-Q2,B2_ma3,158.666667,95.000000,3,True,2011-04;2011-05;2011-06,
35911A,2011-Q2,M2_gbm_poisson,201.677694,95.000000,3,True,2011-04;2011-05;2011-06,
35911B,2011-Q2,B2_ma3,108.333334,0.000000,3,True,2011-04;2011-05;2011-06,
35911B,2011-Q2,M2_gbm_poisson,102.071863,0.000000,3,True,2011-04;2011-05;2011-06,
35912B,2011-Q2,B2_ma3,91.666667,76.000000,3,True,2011-04;2011-05;2011-06,
35912B,2011-Q2,M2_gbm_poisson,78.582231,76.000000,3,True,2011-04;2011-05;2011-06,
35913B,2011-Q2,B2_ma3,27.666667,8.000000,3,True,2011-04;2011-05;2011-06,
35913B,2011-Q2,M2_gbm_poisson,61.254968,8.000000,3,True,2011-04;2011-05;2011-06,
35914,2011-Q2,B2_ma3,148.000000,71.000000,3,True,2011-04;2011-05;2011-06,
35914,2011-Q2,M2_gbm_poisson,160.616801,71.000000,3,True,2011-04;2011-05;2011-06,
35915B,2011-Q2,B2_ma3,198.666667,0.000000,3,True,2011-04;2011-05;2011-06,
35915B,2011-Q2,M2_gbm_poisson,144.067098,0.000000,3,True,2011-04;2011-05;2011-06,
35915C,2011-Q2,B2_ma3,262.000000,82.000000,3,True,2011-04;2011-05;2011-06,
35915C,2011-Q2,M2_gbm_poisson,245.176275,82.000000,3,True,2011-04;2011-05;2011-06,
35916A,2011-Q2,B2_ma3,13.333333,15.000000,3,True,2011-04;2011-05;2011-06,
35916A,2011-Q2,M2_gbm_poisson,32.404527,15.000000,3,True,2011-04;2011-05;2011-06,
35916B,2011-Q2,B2_ma3,5.000000,16.000000,3,True,2011-04;2011-05;2011-06,
35916B,2011-Q2,M2_gbm_poisson,12.001173,16.000000,3,True,2011-04;2011-05;2011-06,
35916C,2011-Q2,B2_ma3,52.666667,18.000000,3,True,2011-04;2011-05;2011-06,
35916C,2011-Q2,M2_gbm_poisson,73.591486,18.000000,3,True,2011-04;2011-05;2011-06,
35920,2011-Q2,B2_ma3,46.333333,26.000000,3,True,2011-04;2011-05;2011-06,
35920,2011-Q2,M2_gbm_poisson,71.305676,26.000000,3,True,2011-04;2011-05;2011-06,
35921,2011-Q2,B2_ma3,50.000000,30.000000,3,True,2011-04;2011-05;2011-06,
35921,2011-Q2,M2_gbm_poisson,91.031343,30.000000,3,True,2011-04;2011-05;2011-06,
35922,2011-Q2,B2_ma3,21.000000,2.000000,3,True,2011-04;2011-05;2011-06,
35922,2011-Q2,M2_gbm_poisson,33.749196,2.000000,3,True,2011-04;2011-05;2011-06,
35923,2011-Q2,B2_ma3,41.000001,529.000000,3,True,2011-04;2011-05;2011-06,
35923,2011-Q2,M2_gbm_poisson,72.680834,529.000000,3,True,2011-04;2011-05;2011-06,
35924,2011-Q2,B2_ma3,131.333333,188.000000,3,True,2011-04;2011-05;2011-06,
35924,2011-Q2,M2_gbm_poisson,178.382033,188.000000,3,True,2011-04;2011-05;2011-06,
35931,2011-Q2,B2_ma3,0.000000,0.000000,2,False,2011-04;2011-05,
35931,2011-Q2,M2_gbm_poisson,3.653515,0.000000,2,False,2011-04;2011-05,
35932,2011-Q2,B2_ma3,0.000000,0.000000,2,False,2011-04;2011-05,
35932,2011-Q2,M2_gbm_poisson,3.644542,0.000000,2,False,2011-04;2011-05,
35933,2011-Q2,B2_ma3,0.000000,40.000000,3,True,2011-04;2011-05;2011-06,
35933,2011-Q2,M2_gbm_poisson,6.638464,40.000000,3,True,2011-04;2011-05;2011-06,
35936,2011-Q2,B2_ma3,0.000000,0.000000,1,False,2011-04,
35936,2011-Q2,M2_gbm_poisson,1.798712,0.000000,1,False,2011-04,
35937,2011-Q2,B2_ma3,0.000000,0.000000,1,False,2011-04,
35937,2011-Q2,M2_gbm_poisson,1.771226,0.000000,1,False,2011-04,
35951,2011-Q2,B2_ma3,0.000000,0.000000,2,False,2011-04;2011-05,
35951,2011-Q2,M2_gbm_poisson,3.666355,0.000000,2,False,2011-04;2011-05,
35953,2011-Q2,B2_ma3,0.000000,4.000000,3,True,2011-04;2011-05;2011-06,
35953,2011-Q2,M2_gbm_poisson,6.810579,4.000000,3,True,2011-04;2011-05;2011-06,
35954,2011-Q2,B2_ma3,3.666666,0.000000,3,True,2011-04;2011-05;2011-06,
35954,2011-Q2,M2_gbm_poisson,13.975660,0.000000,3,True,2011-04;2011-05;2011-06,
35957,2011-Q2,B2_ma3,77.666667,0.000000,3,True,2011-04;2011-05;2011-06,
35957,2011-Q2,M2_gbm_poisson,20.974947,0.000000,3,True,2011-04;2011-05;2011-06,
35958,2011-Q2,B2_ma3,0.000000,0.000000,3,True,2011-04;2011-05;2011-06,
35958,2011-Q2,M2_gbm_poisson,6.713998,0.000000,3,True,2011-04;2011-05;2011-06,
35961,2011-Q2,B2_ma3,660.000000,871.000000,3,True,2011-04;2011-05;2011-06,
35961,2011-Q2,M2_gbm_poisson,672.291232,871.000000,3,True,2011-04;2011-05;2011-06,
35962,2011-Q2,B2_ma3,0.000000,0.000000,1,False,2011-04,
35962,2011-Q2,M2_gbm_poisson,1.782807,0.000000,1,False,2011-04,
35964,2011-Q2,B2_ma3,6.666667,2.000000,3,True,2011-04;2011-05;2011-06,
35964,2011-Q2,M2_gbm_poisson,17.143583,2.000000,3,True,2011-04;2011-05;2011-06,
35965,2011-Q2,B2_ma3,84.333334,172.000000,3,True,2011-04;2011-05;2011-06,
35965,2011-Q2,M2_gbm_poisson,124.599295,172.000000,3,True,2011-04;2011-05;2011-06,
35966,2011-Q2,B2_ma3,0.000000,0.000000,2,False,2011-04;2011-05,
35966,2011-Q2,M2_gbm_poisson,3.635666,0.000000,2,False,2011-04;2011-05,
35967,2011-Q2,B2_ma3,5.000000,36.000000,3,True,2011-04;2011-05;2011-06,
35967,2011-Q2,M2_gbm_poisson,19.824519,36.000000,3,True,2011-04;2011-05;2011-06,
35968,2011-Q2,B2_ma3,0.000000,42.000000,3,True,2011-04;2011-05;2011-06,
35968,2011-Q2,M2_gbm_poisson,6.811873,42.000000,3,True,2011-04;2011-05;2011-06,
35969,2011-Q2,B2_ma3,0.000000,0.000000,2,False,2011-04;2011-05,
35969,2011-Q2,M2_gbm_poisson,3.603359,0.000000,2,False,2011-04;2011-05,
35970,2011-Q2,B2_ma3,20.000000,29.000000,3,True,2011-04;2011-05;2011-06,
35970,2011-Q2,M2_gbm_poisson,43.006897,29.000000,3,True,2011-04;2011-05;2011-06,
35971,2011-Q2,B2_ma3,95.999999,68.000000,3,True,2011-04;2011-05;2011-06,
35971,2011-Q2,M2_gbm_poisson,127.903743,68.000000,3,True,2011-04;2011-05;2011-06,
35972,2011-Q2,B2_ma3,37.666667,10.000000,3,True,2011-04;2011-05;2011-06,
35972,2011-Q2,M2_gbm_poisson,43.286057,10.000000,3,True,2011-04;2011-05;2011-06,
35980C,2011-Q2,B2_ma3,0.000000,0.000000,1,False,2011-04,
35980C,2011-Q2,M2_gbm_poisson,1.771226,0.000000,1,False,2011-04,
35981C,2011-Q2,B2_ma3,0.000000,0.000000,1,False,2011-04,
35981C,2011-Q2,M2_gbm_poisson,1.771226,0.000000,1,False,2011-04,
35991,2011-Q2,B2_ma3,0.000000,0.000000,2,False,2011-04;2011-05,
35991,2011-Q2,M2_gbm_poisson,3.641457,0.000000,2,False,2011-04;2011-05,
37327,2011-Q2,B2_ma3,394.666667,462.000000,3,True,2011-04;2011-05;2011-06,
37327,2011-Q2,M2_gbm_poisson,432.621059,462.000000,3,True,2011-04;2011-05;2011-06,
37330,2011-Q2,B2_ma3,6.000000,0.000000,3,True,2011-04;2011-05;2011-06,
37330,2011-Q2,M2_gbm_poisson,17.165225,0.000000,3,True,2011-04;2011-05;2011-06,
37333,2011-Q2,B2_ma3,12.000000,4.000000,3,True,2011-04;2011-05;2011-06,
37333,2011-Q2,M2_gbm_poisson,29.113027,4.000000,3,True,2011-04;2011-05;2011-06,
37340,2011-Q2,B2_ma3,312.000001,771.000000,3,True,2011-04;2011-05;2011-06,
37340,2011-Q2,M2_gbm_poisson,347.279130,771.000000,3,True,2011-04;2011-05;2011-06,
37342,2011-Q2,B2_ma3,520.000000,800.000000,3,True,2011-04;2011-05;2011-06,
37342,2011-Q2,M2_gbm_poisson,495.569459,800.000000,3,True,2011-04;2011-05;2011-06,
37343,2011-Q2,B2_ma3,20.666666,0.000000,3,True,2011-04;2011-05;2011-06,
37343,2011-Q2,M2_gbm_poisson,33.123415,0.000000,3,True,2011-04;2011-05;2011-06,
37351,2011-Q2,B2_ma3,5.999999,0.000000,3,True,2011-04;2011-05;2011-06,
37351,2011-Q2,M2_gbm_poisson,22.515279,0.000000,3,True,2011-04;2011-05;2011-06,
37352,2011-Q2,B2_ma3,0.000000,0.000000,2,False,2011-04;2011-05,
37352,2011-Q2,M2_gbm_poisson,3.753044,0.000000,2,False,2011-04;2011-05,
37370,2011-Q2,B2_ma3,1059.333333,1071.000000,3,True,2011-04;2011-05;2011-06,
37370,2011-Q2,M2_gbm_poisson,1014.327638,1071.000000,3,True,2011-04;2011-05;2011-06,
37379A,2011-Q2,B2_ma3,2.000000,0.000000,3,True,2011-04;2011-05;2011-06,
37379A,2011-Q2,M2_gbm_poisson,8.635961,0.000000,3,True,2011-04;2011-05;2011-06,
37413,2011-Q2,B2_ma3,181.333334,276.000000,3,True,2011-04;2011-05;2011-06,
37413,2011-Q2,M2_gbm_poisson,234.666980,276.000000,3,True,2011-04;2011-05;2011-06,
37423,2011-Q2,B2_ma3,78.000000,0.000000,3,True,2011-04;2011-05;2011-06,
37423,2011-Q2,M2_gbm_poisson,96.400953,0.000000,3,True,2011-04;2011-05;2011-06,
37424,2011-Q2,B2_ma3,0.000000,0.000000,2,False,2011-04;2011-05,
37424,2011-Q2,M2_gbm_poisson,3.603359,0.000000,2,False,2011-04;2011-05,
37444A,2011-Q2,B2_ma3,30.666667,19.000000,3,True,2011-04;2011-05;2011-06,
37444A,2011-Q2,M2_gbm_poisson,80.818115,19.000000,3,True,2011-04;2011-05;2011-06,
37444B,2011-Q2,B2_ma3,1.666667,0.000000,3,True,2011-04;2011-05;2011-06,
37444B,2011-Q2,M2_gbm_poisson,9.627403,0.000000,3,True,2011-04;2011-05;2011-06,
37444C,2011-Q2,B2_ma3,12.666666,0.000000,3,True,2011-04;2011-05;2011-06,
37444C,2011-Q2,M2_gbm_poisson,28.860286,0.000000,3,True,2011-04;2011-05;2011-06,
37446,2011-Q2,B2_ma3,434.333334,380.000000,3,True,2011-04;2011-05;2011-06,
37446,2011-Q2,M2_gbm_poisson,458.589333,380.000000,3,True,2011-04;2011-05;2011-06,
37447,2011-Q2,B2_ma3,247.999999,168.000000,3,True,2011-04;2011-05;2011-06,
37447,2011-Q2,M2_gbm_poisson,258.515817,168.000000,3,True,2011-04;2011-05;2011-06,
37448,2011-Q2,B2_ma3,489.333334,242.000000,3,True,2011-04;2011-05;2011-06,
37448,2011-Q2,M2_gbm_poisson,428.961932,242.000000,3,True,2011-04;2011-05;2011-06,
37449,2011-Q2,B2_ma3,138.666667,96.000000,3,True,2011-04;2011-05;2011-06,
37449,2011-Q2,M2_gbm_poisson,148.777286,96.000000,3,True,2011-04;2011-05;2011-06,
37450,2011-Q2,B2_ma3,217.000000,152.000000,3,True,2011-04;2011-05;2011-06,
37450,2011-Q2,M2_gbm_poisson,229.067420,152.000000,3,True,2011-04;2011-05;2011-06,
37461,2011-Q2,B2_ma3,0.000000,0.000000,3,True,2011-04;2011-05;2011-06,
37461,2011-Q2,M2_gbm_poisson,6.917373,0.000000,3,True,2011-04;2011-05;2011-06,
37462B,2011-Q2,B2_ma3,0.000000,0.000000,1,False,2011-04,
37462B,2011-Q2,M2_gbm_poisson,1.768659,0.000000,1,False,2011-04,
37462E,2011-Q2,B2_ma3,2.000000,13.000000,3,True,2011-04;2011-05;2011-06,
37462E,2011-Q2,M2_gbm_poisson,12.283973,13.000000,3,True,2011-04;2011-05;2011-06,
37464,2011-Q2,B2_ma3,0.000000,0.000000,3,True,2011-04;2011-05;2011-06,
37464,2011-Q2,M2_gbm_poisson,6.683804,0.000000,3,True,2011-04;2011-05;2011-06,
37467,2011-Q2,B2_ma3,15.000001,30.000000,3,True,2011-04;2011-05;2011-06,
37467,2011-Q2,M2_gbm_poisson,29.388484,30.000000,3,True,2011-04;2011-05;2011-06,
37468,2011-Q2,B2_ma3,9.333333,22.000000,3,True,2011-04;2011-05;2011-06,
37468,2011-Q2,M2_gbm_poisson,26.226859,22.000000,3,True,2011-04;2011-05;2011-06,
37471,2011-Q2,B2_ma3,4.666666,12.000000,2,False,2011-05;2011-06,
37471,2011-Q2,M2_gbm_poisson,15.182321,12.000000,2,False,2011-05;2011-06,
37474,2011-Q2,B2_ma3,0.000000,0.000000,3,True,2011-04;2011-05;2011-06,
37474,2011-Q2,M2_gbm_poisson,6.291715,0.000000,3,True,2011-04;2011-05;2011-06,
37475,2011-Q2,B2_ma3,12.333333,16.000000,3,True,2011-04;2011-05;2011-06,
37475,2011-Q2,M2_gbm_poisson,27.861426,16.000000,3,True,2011-04;2011-05;2011-06,
37476,2011-Q2,B2_ma3,12.666666,24.000000,3,True,2011-04;2011-05;2011-06,
37476,2011-Q2,M2_gbm_poisson,29.626063,24.000000,3,True,2011-04;2011-05;2011-06,
37477B,2011-Q2,B2_ma3,0.000000,0.000000,2,False,2011-04;2011-05,
37477B,2011-Q2,M2_gbm_poisson,3.733964,0.000000,2,False,2011-04;2011-05,
37477C,2011-Q2,B2_ma3,0.000000,0.000000,2,False,2011-04;2011-05,
37477C,2011-Q2,M2_gbm_poisson,4.503741,0.000000,2,False,2011-04;2011-05,
37479B,2011-Q2,B2_ma3,33.666667,114.000000,3,True,2011-04;2011-05;2011-06,
37479B,2011-Q2,M2_gbm_poisson,85.806543,114.000000,3,True,2011-04;2011-05;2011-06,
37479P,2011-Q2,B2_ma3,19.666667,29.000000,3,True,2011-04;2011-05;2011-06,
37479P,2011-Q2,M2_gbm_poisson,61.968694,29.000000,3,True,2011-04;2011-05;2011-06,
37482P,2011-Q2,B2_ma3,400.333333,215.000000,3,True,2011-04;2011-05;2011-06,
37482P,2011-Q2,M2_gbm_poisson,346.675540,215.000000,3,True,2011-04;2011-05;2011-06,
37487B,2011-Q2,B2_ma3,45.333334,0.000000,2,False,2011-05;2011-06,
37487B,2011-Q2,M2_gbm_poisson,288.483279,0.000000,2,False,2011-05;2011-06,
37488A,2011-Q2,B2_ma3,19.333333,26.000000,3,True,2011-04;2011-05;2011-06,
37488A,2011-Q2,M2_gbm_poisson,57.292472,26.000000,3,True,2011-04;2011-05;2011-06,
37489A,2011-Q2,B2_ma3,4.666666,11.000000,3,True,2011-04;2011-05;2011-06,
37489A,2011-Q2,M2_gbm_poisson,17.652103,11.000000,3,True,2011-04;2011-05;2011-06,
37489B,2011-Q2,B2_ma3,5.333333,11.000000,3,True,2011-04;2011-05;2011-06,
37489B,2011-Q2,M2_gbm_poisson,17.682570,11.000000,3,True,2011-04;2011-05;2011-06,
37489C,2011-Q2,B2_ma3,5.333333,12.000000,3,True,2011-04;2011-05;2011-06,
37489C,2011-Q2,M2_gbm_poisson,17.682570,12.000000,3,True,2011-04;2011-05;2011-06,
37489D,2011-Q2,B2_ma3,4.666666,11.000000,3,True,2011-04;2011-05;2011-06,
37489D,2011-Q2,M2_gbm_poisson,17.652103,11.000000,3,True,2011-04;2011-05;2011-06,
37491A,2011-Q2,B2_ma3,1.333334,0.000000,3,True,2011-04;2011-05;2011-06,
37491A,2011-Q2,M2_gbm_poisson,8.158209,0.000000,3,True,2011-04;2011-05;2011-06,
37491D,2011-Q2,B2_ma3,1.333334,0.000000,3,True,2011-04;2011-05;2011-06,
37491D,2011-Q2,M2_gbm_poisson,8.263379,0.000000,3,True,2011-04;2011-05;2011-06,
37492B,2011-Q2,B2_ma3,0.000000,0.000000,1,False,2011-04,
37492B,2011-Q2,M2_gbm_poisson,1.857770,0.000000,1,False,2011-04,
37495,2011-Q2,B2_ma3,108.000000,99.000000,3,True,2011-04;2011-05;2011-06,
37495,2011-Q2,M2_gbm_poisson,126.052745,99.000000,3,True,2011-04;2011-05;2011-06,
37500,2011-Q2,B2_ma3,97.333333,69.000000,3,True,2011-04;2011-05;2011-06,
37500,2011-Q2,M2_gbm_poisson,111.668506,69.000000,3,True,2011-04;2011-05;2011-06,
37501,2011-Q2,B2_ma3,64.333333,60.000000,3,True,2011-04;2011-05;2011-06,
37501,2011-Q2,M2_gbm_poisson,98.246137,60.000000,3,True,2011-04;2011-05;2011-06,
37509,2011-Q2,B2_ma3,0.000000,0.000000,3,True,2011-04;2011-05;2011-06,
37509,2011-Q2,M2_gbm_poisson,6.177362,0.000000,3,True,2011-04;2011-05;2011-06,
40001,2011-Q2,B2_ma3,205.333334,118.000000,3,True,2011-04;2011-05;2011-06,
40001,2011-Q2,M2_gbm_poisson,174.216675,118.000000,3,True,2011-04;2011-05;2011-06,
40003,2011-Q2,B2_ma3,58.666667,110.000000,3,True,2011-04;2011-05;2011-06,
40003,2011-Q2,M2_gbm_poisson,84.069900,110.000000,3,True,2011-04;2011-05;2011-06,
40005B,2011-Q2,B2_ma3,0.000000,0.000000,3,True,2011-04;2011-05;2011-06,
40005B,2011-Q2,M2_gbm_poisson,6.731603,0.000000,3,True,2011-04;2011-05;2011-06,
40016,2011-Q2,B2_ma3,2006.333334,566.000000,3,True,2011-04;2011-05;2011-06,
40016,2011-Q2,M2_gbm_poisson,1577.206853,566.000000,3,True,2011-04;2011-05;2011-06,
40046A,2011-Q2,B2_ma3,1.000000,26.000000,3,True,2011-04;2011-05;2011-06,
40046A,2011-Q2,M2_gbm_poisson,9.204596,26.000000,3,True,2011-04;2011-05;2011-06,
44089A,2011-Q2,B2_ma3,3.666667,0.000000,3,True,2011-04;2011-05;2011-06,
44089A,2011-Q2,M2_gbm_poisson,20.077347,0.000000,3,True,2011-04;2011-05;2011-06,
44089C,2011-Q2,B2_ma3,6.333333,11.000000,3,True,2011-04;2011-05;2011-06,
44089C,2011-Q2,M2_gbm_poisson,22.852081,11.000000,3,True,2011-04;2011-05;2011-06,
44091A,2011-Q2,B2_ma3,2.666667,0.000000,3,True,2011-04;2011-05;2011-06,
44091A,2011-Q2,M2_gbm_poisson,11.195247,0.000000,3,True,2011-04;2011-05;2011-06,
44092B,2011-Q2,B2_ma3,5.333333,4.000000,3,True,2011-04;2011-05;2011-06,
44092B,2011-Q2,M2_gbm_poisson,25.517856,4.000000,3,True,2011-04;2011-05;2011-06,
44092C,2011-Q2,B2_ma3,5.000000,6.000000,3,True,2011-04;2011-05;2011-06,
44092C,2011-Q2,M2_gbm_poisson,13.650612,6.000000,3,True,2011-04;2011-05;2011-06,
44228,2011-Q2,B2_ma3,0.000000,0.000000,3,True,2011-04;2011-05;2011-06,
44228,2011-Q2,M2_gbm_poisson,9.181282,0.000000,3,True,2011-04;2011-05;2011-06,
44230,2011-Q2,B2_ma3,0.000000,0.000000,1,False,2011-04,
44230,2011-Q2,M2_gbm_poisson,1.861216,0.000000,1,False,2011-04,
44234,2011-Q2,B2_ma3,344.000000,53.000000,3,True,2011-04;2011-05;2011-06,
44234,2011-Q2,M2_gbm_poisson,831.749207,53.000000,3,True,2011-04;2011-05;2011-06,
44235,2011-Q2,B2_ma3,293.666667,31.000000,3,True,2011-04;2011-05;2011-06,
44235,2011-Q2,M2_gbm_poisson,63.256926,31.000000,3,True,2011-04;2011-05;2011-06,
44236,2011-Q2,B2_ma3,2.666666,0.000000,3,True,2011-04;2011-05;2011-06,
44236,2011-Q2,M2_gbm_poisson,8.221809,0.000000,3,True,2011-04;2011-05;2011-06,
44242B,2011-Q2,B2_ma3,13.333334,20.000000,3,True,2011-04;2011-05;2011-06,
44242B,2011-Q2,M2_gbm_poisson,31.522929,20.000000,3,True,2011-04;2011-05;2011-06,
44265,2011-Q2,B2_ma3,1.333334,0.000000,3,True,2011-04;2011-05;2011-06,
44265,2011-Q2,M2_gbm_poisson,8.162115,0.000000,3,True,2011-04;2011-05;2011-06,
45013,2011-Q2,B2_ma3,1.333334,0.000000,3,True,2011-04;2011-05;2011-06,
45013,2011-Q2,M2_gbm_poisson,8.620941,0.000000,3,True,2011-04;2011-05;2011-06,
46000M,2011-Q2,B2_ma3,173.666667,332.000000,3,True,2011-04;2011-05;2011-06,
46000M,2011-Q2,M2_gbm_poisson,238.055595,332.000000,3,True,2011-04;2011-05;2011-06,
46000P,2011-Q2,B2_ma3,1.333333,0.000000,3,True,2011-04;2011-05;2011-06,
46000P,2011-Q2,M2_gbm_poisson,10.007312,0.000000,3,True,2011-04;2011-05;2011-06,
46000R,2011-Q2,B2_ma3,20.000000,19.000000,3,True,2011-04;2011-05;2011-06,
46000R,2011-Q2,M2_gbm_poisson,62.302895,19.000000,3,True,2011-04;2011-05;2011-06,
46000S,2011-Q2,B2_ma3,282.666667,465.000000,3,True,2011-04;2011-05;2011-06,
46000S,2011-Q2,M2_gbm_poisson,284.258465,465.000000,3,True,2011-04;2011-05;2011-06,
46000U,2011-Q2,B2_ma3,11.666666,39.000000,3,True,2011-04;2011-05;2011-06,
46000U,2011-Q2,M2_gbm_poisson,41.962767,39.000000,3,True,2011-04;2011-05;2011-06,
46115B,2011-Q2,B2_ma3,6.000000,0.000000,3,True,2011-04;2011-05;2011-06,
46115B,2011-Q2,M2_gbm_poisson,19.290255,0.000000,3,True,2011-04;2011-05;2011-06,
46118,2011-Q2,B2_ma3,31.666667,24.000000,3,True,2011-04;2011-05;2011-06,
46118,2011-Q2,M2_gbm_poisson,81.007910,24.000000,3,True,2011-04;2011-05;2011-06,
46126A,2011-Q2,B2_ma3,28.000000,50.000000,3,True,2011-04;2011-05;2011-06,
46126A,2011-Q2,M2_gbm_poisson,63.548550,50.000000,3,True,2011-04;2011-05;2011-06,
46138B,2011-Q2,B2_ma3,4.000000,18.000000,3,True,2011-04;2011-05;2011-06,
46138B,2011-Q2,M2_gbm_poisson,15.903159,18.000000,3,True,2011-04;2011-05;2011-06,
46775D,2011-Q2,B2_ma3,15.000000,5.000000,3,True,2011-04;2011-05;2011-06,
46775D,2011-Q2,M2_gbm_poisson,23.545337,5.000000,3,True,2011-04;2011-05;2011-06,
46776A,2011-Q2,B2_ma3,11.333333,24.000000,3,True,2011-04;2011-05;2011-06,
46776A,2011-Q2,M2_gbm_poisson,37.287925,24.000000,3,True,2011-04;2011-05;2011-06,
46776B,2011-Q2,B2_ma3,16.666666,23.000000,3,True,2011-04;2011-05;2011-06,
46776B,2011-Q2,M2_gbm_poisson,32.933150,23.000000,3,True,2011-04;2011-05;2011-06,
46776C,2011-Q2,B2_ma3,16.000001,14.000000,3,True,2011-04;2011-05;2011-06,
46776C,2011-Q2,M2_gbm_poisson,30.356648,14.000000,3,True,2011-04;2011-05;2011-06,
46776D,2011-Q2,B2_ma3,12.666666,10.000000,3,True,2011-04;2011-05;2011-06,
46776D,2011-Q2,M2_gbm_poisson,24.767340,10.000000,3,True,2011-04;2011-05;2011-06,
46776E,2011-Q2,B2_ma3,8.333333,11.000000,3,True,2011-04;2011-05;2011-06,
46776E,2011-Q2,M2_gbm_poisson,20.027841,11.000000,3,True,2011-04;2011-05;2011-06,
46776F,2011-Q2,B2_ma3,26.000000,32.000000,3,True,2011-04;2011-05;2011-06,
46776F,2011-Q2,M2_gbm_poisson,47.853901,32.000000,3,True,2011-04;2011-05;2011-06,
47013A,2011-Q2,B2_ma3,12.000001,6.000000,3,True,2011-04;2011-05;2011-06,
47013A,2011-Q2,M2_gbm_poisson,36.815896,6.000000,3,True,2011-04;2011-05;2011-06,
47013C,2011-Q2,B2_ma3,10.000000,50.000000,3,True,2011-04;2011-05;2011-06,
47013C,2011-Q2,M2_gbm_poisson,28.307853,50.000000,3,True,2011-04;2011-05;2011-06,
47016,2011-Q2,B2_ma3,0.000000,0.000000,2,False,2011-04;2011-05,
47016,2011-Q2,M2_gbm_poisson,3.970228,0.000000,2,False,2011-04;2011-05,
47021G,2011-Q2,B2_ma3,126.000000,539.000000,3,True,2011-04;2011-05;2011-06,
47021G,2011-Q2,M2_gbm_poisson,189.861126,539.000000,3,True,2011-04;2011-05;2011-06,
47310M,2011-Q2,B2_ma3,72.666667,73.000000,3,True,2011-04;2011-05;2011-06,
47310M,2011-Q2,M2_gbm_poisson,96.573390,73.000000,3,True,2011-04;2011-05;2011-06,
47341A,2011-Q2,B2_ma3,7.000000,25.000000,3,True,2011-04;2011-05;2011-06,
47341A,2011-Q2,M2_gbm_poisson,22.740622,25.000000,3,True,2011-04;2011-05;2011-06,
47341B,2011-Q2,B2_ma3,9.666667,26.000000,2,False,2011-05;2011-06,
47341B,2011-Q2,M2_gbm_poisson,37.324912,26.000000,2,False,2011-05;2011-06,
47343A,2011-Q2,B2_ma3,16.000000,94.000000,3,True,2011-04;2011-05;2011-06,
47343A,2011-Q2,M2_gbm_poisson,41.817170,94.000000,3,True,2011-04;2011-05;2011-06,
47344B,2011-Q2,B2_ma3,23.000000,41.000000,3,True,2011-04;2011-05;2011-06,
47344B,2011-Q2,M2_gbm_poisson,55.276868,41.000000,3,True,2011-04;2011-05;2011-06,
47348A,2011-Q2,B2_ma3,14.666667,65.000000,3,True,2011-04;2011-05;2011-06,
47348A,2011-Q2,M2_gbm_poisson,36.105284,65.000000,3,True,2011-04;2011-05;2011-06,
47351B,2011-Q2,B2_ma3,14.000000,6.000000,3,True,2011-04;2011-05;2011-06,
47351B,2011-Q2,M2_gbm_poisson,27.624171,6.000000,3,True,2011-04;2011-05;2011-06,
47367B,2011-Q2,B2_ma3,55.333333,23.000000,3,True,2011-04;2011-05;2011-06,
47367B,2011-Q2,M2_gbm_poisson,75.814117,23.000000,3,True,2011-04;2011-05;2011-06,
47369A,2011-Q2,B2_ma3,2.000000,9.000000,3,True,2011-04;2011-05;2011-06,
47369A,2011-Q2,M2_gbm_poisson,9.655189,9.000000,3,True,2011-04;2011-05;2011-06,
47369B,2011-Q2,B2_ma3,0.000000,2.000000,3,True,2011-04;2011-05;2011-06,
47369B,2011-Q2,M2_gbm_poisson,6.101387,2.000000,3,True,2011-04;2011-05;2011-06,
47420,2011-Q2,B2_ma3,18.000000,25.000000,3,True,2011-04;2011-05;2011-06,
47420,2011-Q2,M2_gbm_poisson,47.023932,25.000000,3,True,2011-04;2011-05;2011-06,
47421,2011-Q2,B2_ma3,280.000000,139.000000,3,True,2011-04;2011-05;2011-06,
