stock_code,description,forecast_origin,horizon,target_month,model,forecast,sigma,sigma_source,n_residuals_product,z,safety_stock,target_inventory,abc_class,status,run_id
22501,PICNIC BASKET WICKER LARGE,2011-11,2,2012-01,M2_gbm_poisson,29.995680,121.776846,product,17,1.645000,200.322912,231,A,Forecast,20260824T181001Z-27103c
22502,PICNIC BASKET WICKER SMALL,2011-11,2,2012-01,M2_gbm_poisson,9.314406,88.713703,product,17,1.645000,145.934041,156,A,Forecast,20260824T181001Z-27103c
22503,CABIN BAG VINTAGE PAISLEY,2011-11,2,2012-01,M2_gbm_poisson,11.770783,14.594986,product,17,1.645000,24.008751,36,B,Forecast,20260824T181001Z-27103c
22504,CABIN BAG VINTAGE RETROSPOT,2011-11,2,2012-01,M2_gbm_poisson,21.132016,32.430019,product,17,1.645000,53.347382,75,A,Forecast,20260824T181001Z-27103c
22505,MEMO BOARD COTTAGE DESIGN,2011-11,2,2012-01,M2_gbm_poisson,89.742252,33.278718,product,17,1.645000,54.743492,145,A,Forecast,20260824T181001Z-27103c
22507,MEMO BOARD RETROSPOT  DESIGN,2011-11,2,2012-01,M2_gbm_poisson,152.679939,206.514097,product,17,1.645000,339.715689,493,A,Forecast,20260824T181001Z-27103c
22508,DOORSTOP RETROSPOT HEART,2011-11,2,2012-01,M2_gbm_poisson,106.826699,48.468394,product,17,1.645000,79.730508,187,A,Forecast,20260824T181001Z-27103c
22509,SEWING BOX RETROSPOT DESIGN,2011-11,2,2012-01,M2_gbm_poisson,16.732236,9.052756,product,17,1.645000,14.891784,32,A,Forecast,20260824T181001Z-27103c
22510,GINGHAM BABUSHKA DOORSTOP,2011-11,2,2012-01,M2_gbm_poisson,33.006141,29.140927,product,17,1.645000,47.936826,81,C,Forecast,20260824T181001Z-27103c
22511,RETROSPOT BABUSHKA DOORSTOP,2011-11,2,2012-01,M2_gbm_poisson,36.246828,18.161572,product,17,1.645000,29.875786,67,C,Forecast,20260824T181001Z-27103c
22512,DOORSTOP RACING CAR DESIGN,2011-11,2,2012-01,M2_gbm_poisson,23.810617,10.264003,product,17,1.645000,16.884285,41,C,Forecast,20260824T181001Z-27103c
22513,DOORSTOP FOOTBALL DESIGN,2011-11,2,2012-01,M2_gbm_poisson,24.821199,22.112483,product,17,1.645000,36.375035,62,B,Forecast,20260824T181001Z-27103c
22514,CHILDS GARDEN SPADE BLUE,2011-11,2,2012-01,M2_gbm_poisson,40.991889,32.150021,product,17,1.645000,52.886784,94,B,Forecast,20260824T181001Z-27103c
22515,CHILDS GARDEN SPADE PINK,2011-11,2,2012-01,M2_gbm_poisson,38.552681,35.772122,product,17,1.645000,58.845141,98,B,Forecast,20260824T181001Z-27103c
22516,CHILDS GARDEN RAKE BLUE,2011-11,2,2012-01,M2_gbm_poisson,28.088077,22.562678,product,17,1.645000,37.115606,66,B,Forecast,20260824T181001Z-27103c
22517,CHILDS GARDEN RAKE PINK,2011-11,2,2012-01,M2_gbm_poisson,26.681770,23.120999,product,17,1.645000,38.034043,65,B,Forecast,20260824T181001Z-27103c
22519,CHILDS GARDEN BRUSH PINK,2011-11,2,2012-01,M2_gbm_poisson,4.694119,45.861494,product,17,1.645000,75.442157,81,B,Forecast,20260824T181001Z-27103c
22522,CHILDS GARDEN FORK BLUE,2011-11,2,2012-01,M2_gbm_poisson,46.504408,95.973829,product,17,1.645000,157.876949,205,B,Forecast,20260824T181001Z-27103c
22523,CHILDS GARDEN FORK PINK,2011-11,2,2012-01,M2_gbm_poisson,51.534183,112.315518,product,17,1.645000,184.759027,237,B,Forecast,20260824T181001Z-27103c
22526,WHEELBARROW FOR CHILDREN,2011-11,2,2012-01,M2_gbm_poisson,18.092777,18.537666,product,17,1.645000,30.494460,49,A,Forecast,20260824T181001Z-27103c
22529,MAGIC DRAWING SLATE GO TO THE FAIR,2011-11,2,2012-01,M2_gbm_poisson,97.980285,119.510105,product,17,1.645000,196.594122,295,C,Forecast,20260824T181001Z-27103c
22530,MAGIC DRAWING SLATE DOLLY GIRL,2011-11,2,2012-01,M2_gbm_poisson,276.744495,323.094286,product,17,1.645000,531.490101,809,A,Forecast,20260824T181001Z-27103c
22531,MAGIC DRAWING SLATE CIRCUS PARADE,2011-11,2,2012-01,M2_gbm_poisson,198.132324,354.783181,product,17,1.645000,583.618333,782,B,Forecast,20260824T181001Z-27103c
22532,MAGIC DRAWING SLATE LEAP FROG,2011-11,2,2012-01,M2_gbm_poisson,98.562380,177.749221,product,17,1.645000,292.397469,391,C,Forecast,20260824T181001Z-27103c
22533,MAGIC DRAWING SLATE BAKE A CAKE,2011-11,2,2012-01,M2_gbm_poisson,94.639705,284.135391,product,17,1.645000,467.402719,563,B,Forecast,20260824T181001Z-27103c
22534,MAGIC DRAWING SLATE SPACEBOY,2011-11,2,2012-01,M2_gbm_poisson,261.876572,260.601397,product,17,1.645000,428.689299,691,A,Forecast,20260824T181001Z-27103c
22535,MAGIC DRAWING SLATE BUNNIES,2011-11,2,2012-01,M2_gbm_poisson,142.208410,167.493744,product,17,1.645000,275.527210,418,B,Forecast,20260824T181001Z-27103c
22536,MAGIC DRAWING SLATE PURDEY,2011-11,2,2012-01,M2_gbm_poisson,174.031381,305.107908,product,17,1.645000,501.902509,676,B,Forecast,20260824T181001Z-27103c
22537,MAGIC DRAWING SLATE DINOSAUR,2011-11,2,2012-01,M2_gbm_poisson,178.514205,189.968134,product,17,1.645000,312.497581,492,B,Forecast,20260824T181001Z-27103c
22538,MINI JIGSAW GO TO THE FAIR,2011-11,2,2012-01,M2_gbm_poisson,42.866663,39.332768,product,17,1.645000,64.702403,108,C,Forecast,20260824T181001Z-27103c
22539,MINI JIGSAW DOLLY GIRL,2011-11,2,2012-01,M2_gbm_poisson,175.034002,221.669089,product,17,1.645000,364.645652,540,B,Forecast,20260824T181001Z-27103c
22540,MINI JIGSAW CIRCUS PARADE,2011-11,2,2012-01,M2_gbm_poisson,89.798306,233.328209,product,17,1.645000,383.824904,474,B,Forecast,20260824T181001Z-27103c
22541,MINI JIGSAW LEAP FROG,2011-11,2,2012-01,M2_gbm_poisson,55.628295,52.461909,product,17,1.645000,86.299840,142,C,Forecast,20260824T181001Z-27103c
22543,MINI JIGSAW BAKE A CAKE,2011-11,2,2012-01,M2_gbm_poisson,76.898816,109.975329,product,17,1.645000,180.909416,258,B,Forecast,20260824T181001Z-27103c
22544,MINI JIGSAW SPACEBOY,2011-11,2,2012-01,M2_gbm_poisson,243.827064,372.182257,product,17,1.645000,612.239812,857,B,Forecast,20260824T181001Z-27103c
22545,MINI JIGSAW BUNNIES,2011-11,2,2012-01,M2_gbm_poisson,85.766609,106.758062,product,17,1.645000,175.617012,262,B,Forecast,20260824T181001Z-27103c
22546,MINI JIGSAW PURDEY,2011-11,2,2012-01,M2_gbm_poisson,118.855044,171.821121,product,17,1.645000,282.645743,402,B,Forecast,20260824T181001Z-27103c
22547,MINI JIGSAW DINOSAUR,2011-11,2,2012-01,M2_gbm_poisson,65.760996,40.409382,product,17,1.645000,66.473433,133,C,Forecast,20260824T181001Z-27103c
22548,HEADS AND TAILS SPORTING FUN,2011-11,2,2012-01,M2_gbm_poisson,110.697961,197.986069,product,17,1.645000,325.687084,437,B,Forecast,20260824T181001Z-27103c
22549,PICTURE DOMINOES,2011-11,2,2012-01,M2_gbm_poisson,283.377125,174.236015,product,17,1.645000,286.618244,570,A,Forecast,20260824T181001Z-27103c
22550,HOLIDAY FUN LUDO,2011-11,2,2012-01,M2_gbm_poisson,83.184252,63.864424,product,17,1.645000,105.056978,189,A,Forecast,20260824T181001Z-27103c
22551,PLASTERS IN TIN SPACEBOY,2011-11,2,2012-01,M2_gbm_poisson,599.988556,274.370731,product,17,1.645000,451.339852,1052,A,Forecast,20260824T181001Z-27103c
22553,PLASTERS IN TIN SKULLS,2011-11,2,2012-01,M2_gbm_poisson,316.663348,248.420771,product,17,1.645000,408.652169,726,A,Forecast,20260824T181001Z-27103c
22554,PLASTERS IN TIN WOODLAND ANIMALS,2011-11,2,2012-01,M2_gbm_poisson,607.619464,305.112321,product,17,1.645000,501.909769,1110,A,Forecast,20260824T181001Z-27103c
22555,PLASTERS IN TIN STRONGMAN,2011-11,2,2012-01,M2_gbm_poisson,356.925495,257.021242,product,17,1.645000,422.799944,780,A,Forecast,20260824T181001Z-27103c
22556,PLASTERS IN TIN CIRCUS PARADE,2011-11,2,2012-01,M2_gbm_poisson,363.296949,243.322439,product,17,1.645000,400.265412,764,A,Forecast,20260824T181001Z-27103c
22557,PLASTERS IN TIN VINTAGE PAISLEY,2011-11,2,2012-01,M2_gbm_poisson,285.248709,314.922749,product,17,1.645000,518.047921,804,A,Forecast,20260824T181001Z-27103c
22558,CLOTHES PEGS RETROSPOT PACK 24,2011-11,2,2012-01,M2_gbm_poisson,371.085314,339.659666,product,17,1.645000,558.740151,930,A,Forecast,20260824T181001Z-27103c
22559,SEASIDE FLYING DISC,2011-11,2,2012-01,M2_gbm_poisson,47.868538,40.832616,product,17,1.645000,67.169653,116,B,Forecast,20260824T181001Z-27103c
22560,TRADITIONAL MODELLING CLAY,2011-11,2,2012-01,M2_gbm_poisson,562.998705,308.495661,product,17,1.645000,507.475363,1071,A,Forecast,20260824T181001Z-27103c
22561,WOODEN SCHOOL COLOURING SET,2011-11,2,2012-01,M2_gbm_poisson,410.193976,248.012208,product,17,1.645000,407.980081,819,A,Forecast,20260824T181001Z-27103c
22562,MONSTERS STENCIL CRAFT,2011-11,2,2012-01,M2_gbm_poisson,116.624015,113.210308,product,17,1.645000,186.230957,303,A,Forecast,20260824T181001Z-27103c
22563,HAPPY STENCIL CRAFT,2011-11,2,2012-01,M2_gbm_poisson,189.582664,218.998073,product,17,1.645000,360.251830,550,A,Forecast,20260824T181001Z-27103c
22564,ALPHABET STENCIL CRAFT,2011-11,2,2012-01,M2_gbm_poisson,230.429246,169.065312,product,17,1.645000,278.112437,509,B,Forecast,20260824T181001Z-27103c
22565,FELTCRAFT HAIRBANDS PINK AND WHITE,2011-11,2,2012-01,M2_gbm_poisson,91.719230,44.953564,product,17,1.645000,73.948613,166,B,Forecast,20260824T181001Z-27103c
22566,FELTCRAFT HAIRBAND PINK AND PURPLE,2011-11,2,2012-01,M2_gbm_poisson,99.667519,72.645139,product,17,1.645000,119.501253,220,B,Forecast,20260824T181001Z-27103c
22567,20 DOLLY PEGS RETROSPOT,2011-11,2,2012-01,M2_gbm_poisson,99.176378,140.571945,product,17,1.645000,231.240849,331,A,Forecast,20260824T181001Z-27103c
22568,FELTCRAFT CUSHION OWL,2011-11,2,2012-01,M2_gbm_poisson,256.593927,224.504978,product,17,1.645000,369.310689,626,A,Forecast,20260824T181001Z-27103c
22569,FELTCRAFT CUSHION BUTTERFLY,2011-11,2,2012-01,M2_gbm_poisson,95.614849,231.075166,product,17,1.645000,380.118648,476,A,Forecast,20260824T181001Z-27103c
22570,FELTCRAFT CUSHION RABBIT,2011-11,2,2012-01,M2_gbm_poisson,107.602217,247.577242,product,17,1.645000,407.264563,515,A,Forecast,20260824T181001Z-27103c
22571,ROCKING HORSE RED CHRISTMAS,2011-11,2,2012-01,M2_gbm_poisson,286.660652,519.971634,product,15,1.645000,855.353338,1143,A,Forecast,20260824T181001Z-27103c
22572,ROCKING HORSE GREEN CHRISTMAS,2011-11,2,2012-01,M2_gbm_poisson,195.708937,376.383967,product,15,1.645000,619.151625,815,B,Forecast,20260824T181001Z-27103c
22573,STAR WOODEN CHRISTMAS DECORATION,2011-11,2,2012-01,M2_gbm_poisson,303.466154,416.104962,product,15,1.645000,684.492663,988,B,Forecast,20260824T181001Z-27103c
22574,HEART WOODEN CHRISTMAS DECORATION,2011-11,2,2012-01,M2_gbm_poisson,295.794451,453.558597,product,15,1.645000,746.103892,1042,B,Forecast,20260824T181001Z-27103c
22575,METAL MERRY CHRISTMAS WREATH,2011-11,2,2012-01,M2_gbm_poisson,90.753969,223.522067,product,15,1.645000,367.693800,459,A,Forecast,20260824T181001Z-27103c
22576,SWALLOW WOODEN CHRISTMAS DECORATION,2011-11,2,2012-01,M2_gbm_poisson,207.278458,219.203361,product,15,1.645000,360.589528,568,B,Forecast,20260824T181001Z-27103c
22577,WOODEN HEART CHRISTMAS SCANDINAVIAN,2011-11,2,2012-01,M2_gbm_poisson,1573.956616,975.176148,product,15,1.645000,1604.164763,3179,A,Forecast,20260824T181001Z-27103c
22578,WOODEN STAR CHRISTMAS SCANDINAVIAN,2011-11,2,2012-01,M2_gbm_poisson,1563.984618,703.332585,product,15,1.645000,1156.982102,2721,B,Forecast,20260824T181001Z-27103c
22579,WOODEN TREE CHRISTMAS SCANDINAVIAN,2011-11,2,2012-01,M2_gbm_poisson,565.490311,592.262670,product,15,1.645000,974.272092,1540,B,Forecast,20260824T181001Z-27103c
22580,ADVENT CALENDAR GINGHAM SACK,2011-11,2,2012-01,M2_gbm_poisson,219.481950,137.771073,product,15,1.645000,226.633415,447,A,Forecast,20260824T181001Z-27103c
22581,WOOD STOCKING CHRISTMAS SCANDISPOT,2011-11,2,2012-01,M2_gbm_poisson,216.220958,330.930336,product,15,1.645000,544.380403,761,B,Forecast,20260824T181001Z-27103c
22582,PACK OF 6 SWEETIE GIFT BOXES,2011-11,2,2012-01,M2_gbm_poisson,67.123818,123.429136,product,17,1.645000,203.040929,271,A,Forecast,20260824T181001Z-27103c
22583,PACK OF 6 HANDBAG GIFT BOXES,2011-11,2,2012-01,M2_gbm_poisson,47.573274,44.440587,product,17,1.645000,73.104765,121,A,Forecast,20260824T181001Z-27103c
22584,PACK OF 6 PANNETONE GIFT BOXES,2011-11,2,2012-01,M2_gbm_poisson,169.616505,135.725002,product,17,1.645000,223.267628,393,A,Forecast,20260824T181001Z-27103c
22585,PACK OF 6 BIRDY GIFT TAGS,2011-11,2,2012-01,M2_gbm_poisson,351.135464,609.708450,product,17,1.645000,1002.970400,1355,A,Forecast,20260824T181001Z-27103c
22586,FELTCRAFT HAIRBAND PINK AND BLUE,2011-11,2,2012-01,M2_gbm_poisson,84.280152,56.812168,product,17,1.645000,93.456016,178,B,Forecast,20260824T181001Z-27103c
22587,FELTCRAFT HAIRBAND RED AND BLUE,2011-11,2,2012-01,M2_gbm_poisson,102.592733,94.148461,product,17,1.645000,154.874219,258,B,Forecast,20260824T181001Z-27103c
22588,CARD HOLDER GINGHAM HEART,2011-11,2,2012-01,M2_gbm_poisson,82.791813,95.770831,product,15,1.645000,157.543018,241,A,Forecast,20260824T181001Z-27103c
22589,CARDHOLDER GINGHAM STAR,2011-11,2,2012-01,M2_gbm_poisson,76.559727,73.379783,product,15,1.645000,120.709743,198,B,Forecast,20260824T181001Z-27103c
22591,CARDHOLDER GINGHAM CHRISTMAS TREE,2011-11,2,2012-01,M2_gbm_poisson,87.451479,81.994716,product,15,1.645000,134.881308,223,B,Forecast,20260824T181001Z-27103c
22592,CARDHOLDER HOLLY WREATH METAL,2011-11,2,2012-01,M2_gbm_poisson,117.583106,119.907370,product,15,1.645000,197.247624,315,A,Forecast,20260824T181001Z-27103c
22593,CHRISTMAS GINGHAM STAR,2011-11,2,2012-01,M2_gbm_poisson,256.374959,444.565830,product,15,1.645000,731.310790,988,B,Forecast,20260824T181001Z-27103c
22594,CHRISTMAS GINGHAM TREE,2011-11,2,2012-01,M2_gbm_poisson,308.991009,259.014493,product,15,1.645000,426.078842,736,B,Forecast,20260824T181001Z-27103c
22595,GINGHAM HEART DECORATION,2011-11,2,2012-01,M2_gbm_poisson,502.186820,627.113755,product,15,1.645000,1031.602127,1534,A,Forecast,20260824T181001Z-27103c
22596,CHRISTMAS STAR WISH LIST CHALKBOARD,2011-11,2,2012-01,M2_gbm_poisson,359.423353,493.658594,product,14,1.645000,812.068386,1172,B,Forecast,20260824T181001Z-27103c
22597,MUSICAL ZINC HEART DECORATION,2011-11,2,2012-01,M2_gbm_poisson,491.954323,186.891454,product,15,1.645000,307.436442,800,B,Forecast,20260824T181001Z-27103c
22598,CHRISTMAS MUSICAL ZINC TREE,2011-11,2,2012-01,M2_gbm_poisson,166.971211,93.831012,product,15,1.645000,154.352015,322,C,Forecast,20260824T181001Z-27103c
22599,CHRISTMAS MUSICAL ZINC STAR,2011-11,2,2012-01,M2_gbm_poisson,303.174157,185.398933,product,15,1.645000,304.981246,609,B,Forecast,20260824T181001Z-27103c
22600,CHRISTMAS RETROSPOT STAR WOOD,2011-11,2,2012-01,M2_gbm_poisson,200.173815,258.137850,product,15,1.645000,424.636763,625,B,Forecast,20260824T181001Z-27103c
22601,CHRISTMAS RETROSPOT ANGEL WOOD,2011-11,2,2012-01,M2_gbm_poisson,256.133973,437.452521,product,15,1.645000,719.609396,976,B,Forecast,20260824T181001Z-27103c
22602,CHRISTMAS RETROSPOT HEART WOOD,2011-11,2,2012-01,M2_gbm_poisson,219.471348,197.624254,product,15,1.645000,325.091899,545,A,Forecast,20260824T181001Z-27103c
22603,CHRISTMAS RETROSPOT TREE WOOD,2011-11,2,2012-01,M2_gbm_poisson,191.192220,259.939887,product,15,1.645000,427.601114,619,B,Forecast,20260824T181001Z-27103c
22604,SET OF 4 NAPKIN CHARMS CUTLERY,2011-11,2,2012-01,M2_gbm_poisson,66.195351,141.136500,product,15,1.645000,232.169542,299,A,Forecast,20260824T181001Z-27103c
22605,WOODEN CROQUET GARDEN SET,2011-11,2,2012-01,M2_gbm_poisson,48.025316,65.508641,product,17,1.645000,107.761715,156,A,Forecast,20260824T181001Z-27103c
22606,WOODEN SKITTLES GARDEN SET,2011-11,2,2012-01,M2_gbm_poisson,10.836359,30.931115,product,17,1.645000,50.881685,62,A,Forecast,20260824T181001Z-27103c
22607,WOODEN ROUNDERS GARDEN SET,2011-11,2,2012-01,M2_gbm_poisson,55.735707,88.962206,product,17,1.645000,146.342829,203,A,Forecast,20260824T181001Z-27103c
22608,PENS ASSORTED FUNKY JEWELED,2011-11,2,2012-01,M2_gbm_poisson,364.182956,198.028273,product,17,1.645000,325.756509,690,C,Forecast,20260824T181001Z-27103c
22609,PENS ASSORTED SPACEBALL,2011-11,2,2012-01,M2_gbm_poisson,465.287036,228.370407,product,17,1.645000,375.669320,841,B,Forecast,20260824T181001Z-27103c
22610,PENS ASSORTED FUNNY FACE,2011-11,2,2012-01,M2_gbm_poisson,598.147226,406.741115,product,17,1.645000,669.089134,1268,A,Forecast,20260824T181001Z-27103c
22611,VINTAGE UNION JACK SHOPPING BAG,2011-11,2,2012-01,M2_gbm_poisson,24.889033,36.145853,product,17,1.645000,59.459928,85,A,Forecast,20260824T181001Z-27103c
22613,PACK OF 20 SPACEBOY NAPKINS,2011-11,2,2012-01,M2_gbm_poisson,67.479219,160.328319,product,17,1.645000,263.740084,332,B,Forecast,20260824T181001Z-27103c
22614,PACK OF 12 SPACEBOY TISSUES,2011-11,2,2012-01,M2_gbm_poisson,230.927339,185.084372,product,17,1.645000,304.463792,536,B,Forecast,20260824T181001Z-27103c
22615,PACK OF 12 CIRCUS PARADE TISSUES,2011-11,2,2012-01,M2_gbm_poisson,125.712307,129.637382,product,17,1.645000,213.253493,339,C,Forecast,20260824T181001Z-27103c
22616,PACK OF 12 LONDON TISSUES,2011-11,2,2012-01,M2_gbm_poisson,754.113846,951.664713,product,17,1.645000,1565.488453,2320,A,Forecast,20260824T181001Z-27103c
22617,BAKING SET SPACEBOY DESIGN,2011-11,2,2012-01,M2_gbm_poisson,274.566852,100.757130,product,17,1.645000,165.745479,441,A,Forecast,20260824T181001Z-27103c
22619,SET OF 6 SOLDIER SKITTLES,2011-11,2,2012-01,M2_gbm_poisson,200.222146,55.324802,product,17,1.645000,91.009299,292,A,Forecast,20260824T181001Z-27103c
22620,4 TRADITIONAL SPINNING TOPS,2011-11,2,2012-01,M2_gbm_poisson,272.576588,359.235961,product,17,1.645000,590.943156,864,A,Forecast,20260824T181001Z-27103c
22621,TRADITIONAL KNITTING NANCY,2011-11,2,2012-01,M2_gbm_poisson,614.260983,206.287263,product,17,1.645000,339.342548,954,A,Forecast,20260824T181001Z-27103c
22622,BOX OF VINTAGE ALPHABET BLOCKS,2011-11,2,2012-01,M2_gbm_poisson,85.038451,51.451349,product,17,1.645000,84.637469,170,A,Forecast,20260824T181001Z-27103c
22623,BOX OF VINTAGE JIGSAW BLOCKS,2011-11,2,2012-01,M2_gbm_poisson,93.867659,70.606793,product,17,1.645000,116.148175,211,A,Forecast,20260824T181001Z-27103c
22624,IVORY KITCHEN SCALES,2011-11,2,2012-01,M2_gbm_poisson,132.977861,109.546048,product,17,1.645000,180.203249,314,A,Forecast,20260824T181001Z-27103c
22625,RED KITCHEN SCALES,2011-11,2,2012-01,M2_gbm_poisson,112.952761,62.611870,product,17,1.645000,102.996526,216,A,Forecast,20260824T181001Z-27103c
22626,BLACK KITCHEN SCALES,2011-11,2,2012-01,M2_gbm_poisson,39.208212,17.902212,product,17,1.645000,29.449139,69,A,Forecast,20260824T181001Z-27103c
22627,MINT KITCHEN SCALES,2011-11,2,2012-01,M2_gbm_poisson,78.908737,77.113888,product,17,1.645000,126.852346,206,A,Forecast,20260824T181001Z-27103c
22628,PICNIC BOXES SET OF 3 RETROSPOT,2011-11,2,2012-01,M2_gbm_poisson,44.925805,57.477416,product,15,1.645000,94.550349,140,A,Forecast,20260824T181001Z-27103c
22629,SPACEBOY LUNCH BOX,2011-11,2,2012-01,M2_gbm_poisson,634.425809,810.948257,product,15,1.645000,1334.009883,1969,A,Forecast,20260824T181001Z-27103c
22630,DOLLY GIRL LUNCH BOX,2011-11,2,2012-01,M2_gbm_poisson,568.492976,847.189466,product,15,1.645000,1393.626671,1963,A,Forecast,20260824T181001Z-27103c
22631,CIRCUS PARADE LUNCH BOX,2011-11,2,2012-01,M2_gbm_poisson,235.943794,75.972046,product,17,1.645000,124.974016,361,A,Forecast,20260824T181001Z-27103c
22632,HAND WARMER RED RETROSPOT,2011-11,2,2012-01,M2_gbm_poisson,581.953917,730.051342,product,13,1.645000,1200.934458,1783,A,Forecast,20260824T181001Z-27103c
22633,HAND WARMER UNION JACK,2011-11,2,2012-01,M2_gbm_poisson,626.290985,501.017398,product,12,1.645000,824.173620,1451,A,Forecast,20260824T181001Z-27103c
22634,CHILDS BREAKFAST SET SPACEBOY,2011-11,2,2012-01,M2_gbm_poisson,69.533635,41.045875,product,17,1.645000,67.520464,138,A,Forecast,20260824T181001Z-27103c
22635,CHILDS BREAKFAST SET DOLLY GIRL,2011-11,2,2012-01,M2_gbm_poisson,61.002048,35.058780,product,17,1.645000,57.671693,119,A,Forecast,20260824T181001Z-27103c
22636,CHILDS BREAKFAST SET CIRCUS PARADE,2011-11,2,2012-01,M2_gbm_poisson,57.643204,22.644757,product,17,1.645000,37.250626,95,A,Forecast,20260824T181001Z-27103c
22637,PIGGY BANK RETROSPOT,2011-11,2,2012-01,M2_gbm_poisson,181.911863,143.391794,product,17,1.645000,235.879502,418,A,Forecast,20260824T181001Z-27103c
22638,SET OF 4 NAPKIN CHARMS CROWNS,2011-11,2,2012-01,M2_gbm_poisson,42.291658,17.339273,product,15,1.645000,28.523104,71,C,Forecast,20260824T181001Z-27103c
22639,SET OF 4 NAPKIN CHARMS HEARTS,2011-11,2,2012-01,M2_gbm_poisson,72.324416,50.754053,product,15,1.645000,83.490417,156,B,Forecast,20260824T181001Z-27103c
22640,SET OF 4 NAPKIN CHARMS 3 KEYS,2011-11,2,2012-01,M2_gbm_poisson,40.470311,23.406412,product,16,1.645000,38.503548,79,C,Forecast,20260824T181001Z-27103c
22641,SET OF 4 NAPKIN CHARMS INSTRUMENT,2011-11,2,2012-01,M2_gbm_poisson,34.525647,33.457228,product,15,1.645000,55.037139,90,C,Forecast,20260824T181001Z-27103c
22642,SET OF 4 NAPKIN CHARMS STARS,2011-11,2,2012-01,M2_gbm_poisson,51.595331,21.242712,product,15,1.645000,34.944262,87,B,Forecast,20260824T181001Z-27103c
22643,SET OF 4 NAPKIN CHARMS LEAVES,2011-11,2,2012-01,M2_gbm_poisson,39.783519,7.643210,product,15,1.645000,12.573080,53,C,Forecast,20260824T181001Z-27103c
22644,CERAMIC CHERRY CAKE MONEY BANK,2011-11,2,2012-01,M2_gbm_poisson,122.942620,120.991075,product,17,1.645000,199.030318,322,A,Forecast,20260824T181001Z-27103c
22645,CERAMIC HEART FAIRY CAKE MONEY BANK,2011-11,2,2012-01,M2_gbm_poisson,119.942734,88.899487,product,17,1.645000,146.239657,267,A,Forecast,20260824T181001Z-27103c
22646,CERAMIC STRAWBERRY CAKE MONEY BANK,2011-11,2,2012-01,M2_gbm_poisson,229.142073,149.933955,product,17,1.645000,246.641356,476,A,Forecast,20260824T181001Z-27103c
22647,CERAMIC LOVE HEART MONEY BANK,2011-11,2,2012-01,M2_gbm_poisson,29.935497,44.276448,product,17,1.645000,72.834756,103,C,Forecast,20260824T181001Z-27103c
22649,STRAWBERRY FAIRY CAKE TEAPOT,2011-11,2,2012-01,M2_gbm_poisson,47.785783,40.786174,product,17,1.645000,67.093256,115,A,Forecast,20260824T181001Z-27103c
22650,CERAMIC PIRATE CHEST MONEY BANK,2011-11,2,2012-01,M2_gbm_poisson,91.719230,38.572913,product,17,1.645000,63.452442,156,B,Forecast,20260824T181001Z-27103c
22651,GENTLEMAN SHIRT REPAIR KIT,2011-11,2,2012-01,M2_gbm_poisson,102.609629,191.161786,product,15,1.645000,314.461139,418,B,Forecast,20260824T181001Z-27103c
