stock_code,description,forecast_origin,target_month,model,forecast,sigma,sigma_source,n_residuals_product,z,safety_stock,target_inventory,uncertainty_ratio,abc_class,last_month_units,ma3_units,months_since_last_sale,product_age_months,status,run_id
22692,DOORMAT WELCOME TO OUR HOME,2011-11,2011-12,M2_gbm_poisson,72.090876,97.490246,product,17,1.645000,160.371455,233,1.352324,A,76,186.333333,1,18,Forecast,20260824T181001Z-27103c
22693,GROW A FLYTRAP OR SUNFLOWER IN TIN,2011-11,2011-12,M2_gbm_poisson,542.802869,361.721698,product,15,1.645000,595.032194,1138,0.666396,A,1133,818.000000,1,16,Forecast,20260824T181001Z-27103c
22694,WICKER STAR,2011-11,2011-12,M2_gbm_poisson,255.005659,151.055481,product,16,1.645000,248.486266,504,0.592361,A,594,358.333333,1,17,Forecast,20260824T181001Z-27103c
22695,WICKER WREATH SMALL,2011-11,2011-12,M2_gbm_poisson,72.520127,31.047401,product,16,1.645000,51.072975,124,0.428121,B,104,129.333333,1,17,Forecast,20260824T181001Z-27103c
22696,WICKER WREATH LARGE,2011-11,2011-12,M2_gbm_poisson,81.991297,60.366349,product,16,1.645000,99.302645,182,0.736253,B,140,145.000000,1,17,Forecast,20260824T181001Z-27103c
22697,GREEN REGENCY TEACUP AND SAUCER,2011-11,2011-12,M2_gbm_poisson,350.305290,205.139304,product,15,1.645000,337.454155,688,0.585602,A,523,658.666667,1,16,Forecast,20260824T181001Z-27103c
22698,PINK REGENCY TEACUP AND SAUCER,2011-11,2011-12,M2_gbm_poisson,310.080062,356.867049,product,15,1.645000,587.046295,898,1.150887,A,453,603.666667,1,16,Forecast,20260824T181001Z-27103c
22699,ROSES REGENCY TEACUP AND SAUCER,2011-11,2011-12,M2_gbm_poisson,451.225475,369.239814,product,15,1.645000,607.399494,1059,0.818304,A,614,832.000000,1,16,Forecast,20260824T181001Z-27103c
22700,BLACK AND WHITE DOG BOWL,2011-11,2011-12,M2_gbm_poisson,3.859888,29.113237,product,16,1.645000,47.891275,52,7.542509,B,0,1.000000,2,17,Forecast,20260824T181001Z-27103c
22701,PINK DOG BOWL,2011-11,2011-12,M2_gbm_poisson,43.289667,27.299817,product,17,1.645000,44.908199,89,0.630631,B,35,22.000000,1,18,Forecast,20260824T181001Z-27103c
22702,BLACK AND WHITE CAT BOWL,2011-11,2011-12,M2_gbm_poisson,10.351331,17.128870,product,17,1.645000,28.176990,39,1.654750,B,6,6.333333,1,18,Forecast,20260824T181001Z-27103c
22703,PINK CAT BOWL,2011-11,2011-12,M2_gbm_poisson,53.747585,16.262025,product,17,1.645000,26.751030,81,0.302563,C,58,42.000000,1,18,Forecast,20260824T181001Z-27103c
22704,WRAP RED APPLES,2011-11,2011-12,M2_gbm_poisson,200.502745,260.953442,product,18,1.645000,429.268411,630,1.301496,B,350,441.666667,1,19,Forecast,20260824T181001Z-27103c
22705,WRAP GREEN PEARS,2011-11,2011-12,M2_gbm_poisson,91.702011,180.150350,product,18,1.645000,296.347325,389,1.964519,B,100,166.666667,1,19,Forecast,20260824T181001Z-27103c
22706,WRAP COWBOYS,2011-11,2011-12,M2_gbm_poisson,69.892652,247.311079,product,17,1.645000,406.826725,477,3.538442,B,25,125.000000,1,18,Forecast,20260824T181001Z-27103c
22707,WRAP MONSTER FUN,2011-11,2011-12,M2_gbm_poisson,69.750611,66.969389,product,18,1.645000,110.164644,180,0.960126,C,200,125.000000,1,19,Forecast,20260824T181001Z-27103c
22708,WRAP DOLLY GIRL,2011-11,2011-12,M2_gbm_poisson,114.485517,166.792299,product,17,1.645000,274.373332,389,1.456886,B,375,308.333333,1,18,Forecast,20260824T181001Z-27103c
22709,WRAP WEDDING DAY,2011-11,2011-12,M2_gbm_poisson,28.791730,102.862042,product,17,1.645000,169.208059,198,3.572625,C,0,125.000000,2,18,Forecast,20260824T181001Z-27103c
22710,WRAP I LOVE LONDON,2011-11,2011-12,M2_gbm_poisson,136.024417,249.055431,product,18,1.645000,409.696183,546,1.830961,B,275,500.000000,1,19,Forecast,20260824T181001Z-27103c
22711,WRAP CIRCUS PARADE,2011-11,2011-12,M2_gbm_poisson,99.593249,219.978902,product,18,1.645000,361.865294,462,2.208773,B,150,241.666667,1,19,Forecast,20260824T181001Z-27103c
22712,CARD DOLLY GIRL,2011-11,2011-12,M2_gbm_poisson,261.774818,201.741178,product,18,1.645000,331.864238,594,0.770667,B,399,439.333333,1,19,Forecast,20260824T181001Z-27103c
22713,CARD I LOVE LONDON,2011-11,2011-12,M2_gbm_poisson,115.116249,220.743388,product,18,1.645000,363.122873,479,1.917569,B,133,322.333333,1,19,Forecast,20260824T181001Z-27103c
22714,CARD BIRTHDAY COWBOY,2011-11,2011-12,M2_gbm_poisson,187.414384,159.167229,product,18,1.645000,261.830092,450,0.849280,B,659,372.000000,1,19,Forecast,20260824T181001Z-27103c
22715,CARD WEDDING DAY,2011-11,2011-12,M2_gbm_poisson,48.376667,90.814705,product,17,1.645000,149.390190,198,1.877242,C,6,87.000000,1,18,Forecast,20260824T181001Z-27103c
22716,CARD CIRCUS PARADE,2011-11,2011-12,M2_gbm_poisson,113.447856,123.143411,product,17,1.645000,202.570910,317,1.085463,B,110,244.666667,1,18,Forecast,20260824T181001Z-27103c
22717,CARD DOG AND BALL,2011-11,2011-12,M2_gbm_poisson,66.104826,103.975746,product,17,1.645000,171.040102,238,1.572892,C,88,94.333333,1,18,Forecast,20260824T181001Z-27103c
22718,CARD CAT AND TREE,2011-11,2011-12,M2_gbm_poisson,67.932003,95.114325,product,17,1.645000,156.463065,225,1.400140,C,109,140.333333,1,18,Forecast,20260824T181001Z-27103c
22719,GUMBALL MONOCHROME COAT RACK,2011-11,2011-12,M2_gbm_poisson,,,,,,,,,B,0,,,,Inactive (no sales in last 6 months),20260824T181001Z-27103c
22720,SET OF 3 CAKE TINS PANTRY DESIGN,2011-11,2011-12,M2_gbm_poisson,386.664063,256.492086,product,11,1.645000,421.929482,809,0.663346,A,574,806.666667,1,12,Forecast,20260824T181001Z-27103c
22721,SET OF 3 CAKE TINS SKETCHBOOK,2011-11,2011-12,M2_gbm_poisson,50.708668,19.470914,product,11,1.645000,32.029653,83,0.383976,B,51,44.000000,1,12,Forecast,20260824T181001Z-27103c
22722,SET OF 6 SPICE TINS PANTRY DESIGN,2011-11,2011-12,M2_gbm_poisson,334.055645,325.531724,product,12,1.645000,535.499686,870,0.974484,A,529,821.333333,1,13,Forecast,20260824T181001Z-27103c
22723,SET OF 6 HERB TINS SKETCHBOOK,2011-11,2011-12,M2_gbm_poisson,46.765405,31.152512,product,11,1.645000,51.245883,99,0.666144,B,44,27.000000,1,12,Forecast,20260824T181001Z-27103c
22725,ALARM CLOCK BAKELIKE CHOCOLATE,2011-11,2011-12,M2_gbm_poisson,154.790691,63.461713,product,14,1.645000,104.394518,260,0.409984,A,259,273.000000,1,15,Forecast,20260824T181001Z-27103c
22726,ALARM CLOCK BAKELIKE GREEN,2011-11,2011-12,M2_gbm_poisson,554.283170,98.624976,product,14,1.645000,162.238085,717,0.177932,A,1002,915.000000,1,15,Forecast,20260824T181001Z-27103c
22727,ALARM CLOCK BAKELIKE RED,2011-11,2011-12,M2_gbm_poisson,528.034211,268.313686,product,14,1.645000,441.376013,970,0.508137,A,958,936.333333,1,15,Forecast,20260824T181001Z-27103c
22728,ALARM CLOCK BAKELIKE PINK,2011-11,2011-12,M2_gbm_poisson,407.755791,237.116405,product,14,1.645000,390.056486,798,0.581516,A,545,696.666667,1,15,Forecast,20260824T181001Z-27103c
22729,ALARM CLOCK BAKELIKE ORANGE,2011-11,2011-12,M2_gbm_poisson,52.121232,88.591030,product,14,1.645000,145.732244,198,1.699711,A,24,146.333333,1,15,Forecast,20260824T181001Z-27103c
22730,ALARM CLOCK BAKELIKE IVORY,2011-11,2011-12,M2_gbm_poisson,232.662608,100.650092,product,14,1.645000,165.569402,399,0.432601,A,438,418.000000,1,15,Forecast,20260824T181001Z-27103c
22731,3D CHRISTMAS STAMPS STICKERS,2011-11,2011-12,M2_gbm_poisson,117.504483,142.073869,product,14,1.645000,233.711514,352,1.209093,B,217,302.000000,1,15,Forecast,20260824T181001Z-27103c
22732,3D VINTAGE CHRISTMAS STICKERS,2011-11,2011-12,M2_gbm_poisson,255.891981,97.049587,product,14,1.645000,159.646570,416,0.379260,B,519,432.333333,1,15,Forecast,20260824T181001Z-27103c
22733,3D TRADITIONAL CHRISTMAS STICKERS,2011-11,2011-12,M2_gbm_poisson,229.184832,99.129128,product,14,1.645000,163.067415,393,0.432529,B,478,423.000000,1,15,Forecast,20260824T181001Z-27103c
22734,SET OF 6 RIBBONS VINTAGE CHRISTMAS,2011-11,2011-12,M2_gbm_poisson,648.766391,172.449429,product,14,1.645000,283.679310,933,0.265811,A,1214,915.000000,1,15,Forecast,20260824T181001Z-27103c
22735,RIBBON REEL SOCKS AND MITTENS,2011-11,2011-12,M2_gbm_poisson,105.135512,38.180295,product,14,1.645000,62.806585,168,0.363153,B,200,166.333333,1,15,Forecast,20260824T181001Z-27103c
22736,RIBBON REEL MAKING SNOWMEN,2011-11,2011-12,M2_gbm_poisson,173.530355,67.253318,product,14,1.645000,110.631708,285,0.387559,B,353,276.000000,1,15,Forecast,20260824T181001Z-27103c
22737,RIBBON REEL CHRISTMAS PRESENT,2011-11,2011-12,M2_gbm_poisson,194.009732,75.154038,product,14,1.645000,123.628392,318,0.387373,A,434,347.333333,1,15,Forecast,20260824T181001Z-27103c
22738,RIBBON REEL SNOWY VILLAGE,2011-11,2011-12,M2_gbm_poisson,233.525441,181.824720,product,14,1.645000,299.101664,533,0.778608,A,420,533.000000,1,15,Forecast,20260824T181001Z-27103c
22739,RIBBON REEL CHRISTMAS SOCK BAUBLE,2011-11,2011-12,M2_gbm_poisson,238.660868,182.084133,product,14,1.645000,299.528398,539,0.762941,A,449,399.666667,1,15,Forecast,20260824T181001Z-27103c
22740,POLKADOT PEN,2011-11,2011-12,M2_gbm_poisson,24.558898,650.610557,product,14,1.645000,1070.254366,1095,26.491846,A,0,29.666667,3,15,Forecast,20260824T181001Z-27103c
22741,FUNKY DIVA PEN,2011-11,2011-12,M2_gbm_poisson,406.435057,332.199580,product,14,1.645000,546.468309,953,0.817350,A,692,873.666667,1,15,Forecast,20260824T181001Z-27103c
22742,MAKE YOUR OWN PLAYTIME CARD KIT,2011-11,2011-12,M2_gbm_poisson,47.677155,18.295714,product,15,1.645000,30.096450,78,0.383742,B,38,38.333333,1,16,Forecast,20260824T181001Z-27103c
22743,MAKE YOUR OWN FLOWERPOWER CARD KIT,2011-11,2011-12,M2_gbm_poisson,54.173720,46.729160,product,15,1.645000,76.869469,132,0.862580,A,57,59.333333,1,16,Forecast,20260824T181001Z-27103c
22744,MAKE YOUR OWN MONSOON CARD KIT,2011-11,2011-12,M2_gbm_poisson,57.870784,25.604301,product,15,1.645000,42.119075,100,0.442439,A,78,55.333333,1,16,Forecast,20260824T181001Z-27103c
22745,POPPY'S PLAYHOUSE BEDROOM,2011-11,2011-12,M2_gbm_poisson,124.136577,84.336338,product,14,1.645000,138.733276,263,0.679383,A,247,194.333333,1,15,Forecast,20260824T181001Z-27103c
22746,POPPY'S PLAYHOUSE LIVINGROOM,2011-11,2011-12,M2_gbm_poisson,82.804221,112.056658,product,14,1.645000,184.333202,268,1.353272,A,147,127.333333,1,15,Forecast,20260824T181001Z-27103c
22747,POPPY'S PLAYHOUSE BATHROOM,2011-11,2011-12,M2_gbm_poisson,65.361620,91.469720,product,14,1.645000,150.467689,216,1.399441,A,73,79.000000,1,15,Forecast,20260824T181001Z-27103c
22748,POPPY'S PLAYHOUSE KITCHEN,2011-11,2011-12,M2_gbm_poisson,141.713738,97.044697,product,14,1.645000,159.638526,302,0.684794,A,282,213.666667,1,15,Forecast,20260824T181001Z-27103c
22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,2011-11,2011-12,M2_gbm_poisson,196.364460,81.507288,product,14,1.645000,134.079489,331,0.415082,A,361,327.000000,1,15,Forecast,20260824T181001Z-27103c
22750,FELTCRAFT PRINCESS LOLA DOLL,2011-11,2011-12,M2_gbm_poisson,175.921045,104.506171,product,14,1.645000,171.912651,348,0.594052,A,291,279.666667,1,15,Forecast,20260824T181001Z-27103c
22751,FELTCRAFT PRINCESS OLIVIA DOLL,2011-11,2011-12,M2_gbm_poisson,110.479630,87.234427,product,14,1.645000,143.500632,254,0.789597,A,161,263.000000,1,15,Forecast,20260824T181001Z-27103c
22752,SET 7 BABUSHKA NESTING BOXES,2011-11,2011-12,M2_gbm_poisson,99.332388,131.651865,product,15,1.645000,216.567317,316,1.325367,A,253,158.666667,1,16,Forecast,20260824T181001Z-27103c
22753,SMALL YELLOW BABUSHKA NOTEBOOK,2011-11,2011-12,M2_gbm_poisson,95.146922,53.594015,product,15,1.645000,88.162155,184,0.563276,B,181,79.000000,1,16,Forecast,20260824T181001Z-27103c
22754,SMALL RED BABUSHKA NOTEBOOK,2011-11,2011-12,M2_gbm_poisson,102.562748,153.191207,product,15,1.645000,251.999536,355,1.493634,B,220,129.000000,1,16,Forecast,20260824T181001Z-27103c
22755,SMALL PURPLE BABUSHKA NOTEBOOK,2011-11,2011-12,M2_gbm_poisson,94.870859,77.565647,product,15,1.645000,127.595489,223,0.817592,B,203,97.666667,1,16,Forecast,20260824T181001Z-27103c
22756,LARGE YELLOW BABUSHKA NOTEBOOK,2011-11,2011-12,M2_gbm_poisson,53.046891,59.876792,product,15,1.645000,98.497323,152,1.128752,B,71,32.666667,1,16,Forecast,20260824T181001Z-27103c
22757,LARGE RED BABUSHKA NOTEBOOK,2011-11,2011-12,M2_gbm_poisson,55.908505,105.815783,product,15,1.645000,174.066963,230,1.892660,B,87,53.000000,1,16,Forecast,20260824T181001Z-27103c
22758,LARGE PURPLE BABUSHKA NOTEBOOK,2011-11,2011-12,M2_gbm_poisson,65.672628,50.831425,product,15,1.645000,83.617695,150,0.774012,B,111,62.666667,1,16,Forecast,20260824T181001Z-27103c
22759,SET OF 3 NOTEBOOKS IN PARCEL,2011-11,2011-12,M2_gbm_poisson,486.760338,347.224793,product,15,1.645000,571.184784,1058,0.713338,A,911,926.000000,1,16,Forecast,20260824T181001Z-27103c
22760,"TRAY, BREAKFAST IN BED",2011-11,2011-12,M2_gbm_poisson,7.286232,22.345997,product,13,1.645000,36.759165,45,3.066880,B,0,18.000000,3,14,Forecast,20260824T181001Z-27103c
22761,CHEST 7 DRAWER MA CAMPAGNE,2011-11,2011-12,M2_gbm_poisson,6.524696,4.419960,product,13,1.645000,7.270834,14,0.677420,C,3,3.333333,1,14,Forecast,20260824T181001Z-27103c
22762,CUPBOARD 3 DRAWER MA CAMPAGNE,2011-11,2011-12,M2_gbm_poisson,19.282523,4.071317,product,13,1.645000,6.697317,26,0.211140,B,13,11.666667,1,14,Forecast,20260824T181001Z-27103c
22763,KEY CABINET MA CAMPAGNE,2011-11,2011-12,M2_gbm_poisson,32.496997,11.565989,product,13,1.645000,19.026051,52,0.355909,A,22,18.666667,1,14,Forecast,20260824T181001Z-27103c
22764,"RUSTIC WOODEN CABINET, GLASS DOORS",2011-11,2011-12,M2_gbm_poisson,,,,,,,,,A,0,,,,Inactive (no sales in last 6 months),20260824T181001Z-27103c
22765,NEWSPAPER STAND,2011-11,2011-12,M2_gbm_poisson,,,,,,,,,A,0,,,,Inactive (no sales in last 6 months),20260824T181001Z-27103c
22766,PHOTO FRAME CORNICE,2011-11,2011-12,M2_gbm_poisson,195.914624,116.705399,product,13,1.645000,191.980381,388,0.595695,A,264,412.333333,1,14,Forecast,20260824T181001Z-27103c
22767,TRIPLE PHOTO FRAME CORNICE,2011-11,2011-12,M2_gbm_poisson,61.203901,31.499180,product,13,1.645000,51.816151,114,0.514660,A,75,106.333333,1,14,Forecast,20260824T181001Z-27103c
22768,FAMILY PHOTO FRAME CORNICE,2011-11,2011-12,M2_gbm_poisson,71.932552,15.012161,product,13,1.645000,24.695005,97,0.208698,A,94,126.000000,1,14,Forecast,20260824T181001Z-27103c
22769,CHALKBOARD KITCHEN ORGANISER,2011-11,2011-12,M2_gbm_poisson,,,,,,,,,A,0,,,,Inactive (no sales in last 6 months),20260824T181001Z-27103c
22770,MIRROR CORNICE,2011-11,2011-12,M2_gbm_poisson,14.584317,5.946236,product,13,1.645000,9.781558,25,0.407714,B,7,9.666667,1,14,Forecast,20260824T181001Z-27103c
22771,CLEAR DRAWER KNOB ACRYLIC EDWARDIAN,2011-11,2011-12,M2_gbm_poisson,297.557299,153.570448,product,13,1.645000,252.623387,551,0.516104,A,585,541.333333,1,14,Forecast,20260824T181001Z-27103c
22772,PINK DRAWER KNOB ACRYLIC EDWARDIAN,2011-11,2011-12,M2_gbm_poisson,135.048178,61.173715,product,13,1.645000,100.630761,236,0.452977,A,248,244.333333,1,14,Forecast,20260824T181001Z-27103c
22773,GREEN DRAWER KNOB ACRYLIC EDWARDIAN,2011-11,2011-12,M2_gbm_poisson,75.667583,63.539013,product,13,1.645000,104.521676,181,0.839712,B,116,144.333333,1,14,Forecast,20260824T181001Z-27103c
22774,RED DRAWER KNOB ACRYLIC EDWARDIAN,2011-11,2011-12,M2_gbm_poisson,98.473719,141.330604,product,13,1.645000,232.488843,331,1.435211,B,189,173.666667,1,14,Forecast,20260824T181001Z-27103c
22775,PURPLE DRAWERKNOB ACRYLIC EDWARDIAN,2011-11,2011-12,M2_gbm_poisson,171.901272,191.087018,product,13,1.645000,314.338145,487,1.111609,B,375,284.333333,1,14,Forecast,20260824T181001Z-27103c
22776,SWEETHEART CAKESTAND 3 TIER,2011-11,2011-12,M2_gbm_poisson,70.399728,35.380368,product,13,1.645000,58.200705,129,0.502564,A,84,88.333333,1,14,Forecast,20260824T181001Z-27103c
22777,GLASS CLOCHE LARGE,2011-11,2011-12,M2_gbm_poisson,2.104160,20.328369,product,13,1.645000,33.440166,36,9.661039,B,0,0.000000,5,14,Forecast,20260824T181001Z-27103c
22778,GLASS CLOCHE SMALL,2011-11,2011-12,M2_gbm_poisson,56.306810,56.061552,product,13,1.645000,92.221253,149,0.995644,B,83,63.666667,1,14,Forecast,20260824T181001Z-27103c
22779,WOODEN OWLS LIGHT GARLAND,2011-11,2011-12,M2_gbm_poisson,66.974988,51.007874,product,13,1.645000,83.907952,151,0.761596,A,99,108.333333,1,14,Forecast,20260824T181001Z-27103c
22780,LIGHT GARLAND BUTTERFILES PINK,2011-11,2011-12,M2_gbm_poisson,61.418125,76.852408,product,13,1.645000,126.422212,188,1.251299,A,84,80.000000,1,14,Forecast,20260824T181001Z-27103c
22781,GUMBALL MAGAZINE RACK,2011-11,2011-12,M2_gbm_poisson,52.556386,22.326946,product,13,1.645000,36.727826,90,0.424819,A,62,53.000000,1,14,Forecast,20260824T181001Z-27103c
22782,SET 3 WICKER STORAGE BASKETS,2011-11,2011-12,M2_gbm_poisson,11.159222,9.300246,product,13,1.645000,15.298904,27,0.833413,B,8,5.333333,1,14,Forecast,20260824T181001Z-27103c
22783,SET 3 WICKER OVAL BASKETS W LIDS,2011-11,2011-12,M2_gbm_poisson,2.096131,10.478808,product,13,1.645000,17.237640,20,4.999120,B,0,0.000000,6,14,Forecast,20260824T181001Z-27103c
22784,LANTERN CREAM GAZEBO,2011-11,2011-12,M2_gbm_poisson,82.340678,66.419349,product,13,1.645000,109.259829,192,0.806641,A,130,96.333333,1,14,Forecast,20260824T181001Z-27103c
22785,SQUARECUSHION COVER PINK UNION FLAG,2011-11,2011-12,M2_gbm_poisson,13.870127,17.553369,product,13,1.645000,28.875292,43,1.265552,B,8,7.333333,1,14,Forecast,20260824T181001Z-27103c
22786,CUSHION COVER PINK UNION JACK,2011-11,2011-12,M2_gbm_poisson,10.178609,12.876519,product,13,1.645000,21.181874,32,1.265057,B,7,7.333333,1,14,Forecast,20260824T181001Z-27103c
22788,BROCANTE COAT RACK,2011-11,2011-12,M2_gbm_poisson,2.045191,14.314724,product,13,1.645000,23.547721,26,6.999210,A,0,0.000000,6,14,Forecast,20260824T181001Z-27103c
22789,T-LIGHT HOLDER SWEETHEART HANGING,2011-11,2011-12,M2_gbm_poisson,28.667643,24.578924,product,13,1.645000,40.432330,70,0.857375,B,12,34.000000,1,14,Forecast,20260824T181001Z-27103c
22790,"MIRROR, ARCHED GEORGIAN",2011-11,2011-12,M2_gbm_poisson,,,,,,,,,A,0,,,,Inactive (no sales in last 6 months),20260824T181001Z-27103c
22791,T-LIGHT GLASS FLUTED ANTIQUE,2011-11,2011-12,M2_gbm_poisson,582.772441,500.444707,product,13,1.645000,823.231544,1407,0.858731,A,1325,942.666667,1,14,Forecast,20260824T181001Z-27103c
22792,FLUTED ANTIQUE CANDLE HOLDER,2011-11,2011-12,M2_gbm_poisson,335.408423,268.233385,product,13,1.645000,441.243919,777,0.799722,B,819,442.666667,1,14,Forecast,20260824T181001Z-27103c
22794,SWEETHEART WIRE MAGAZINE RACK,2011-11,2011-12,M2_gbm_poisson,30.883900,7.573095,product,13,1.645000,12.457742,44,0.245212,B,18,18.333333,1,14,Forecast,20260824T181001Z-27103c
22795,SWEETHEART RECIPE BOOK STAND,2011-11,2011-12,M2_gbm_poisson,85.573084,62.196080,product,13,1.645000,102.312551,188,0.726818,A,155,141.000000,1,14,Forecast,20260824T181001Z-27103c
22796,PHOTO FRAME 3 CLASSIC HANGING,2011-11,2011-12,M2_gbm_poisson,52.896471,15.496331,product,13,1.645000,25.491465,79,0.292956,A,67,52.666667,1,14,Forecast,20260824T181001Z-27103c
22797,CHEST OF DRAWERS GINGHAM HEART,2011-11,2011-12,M2_gbm_poisson,23.458768,13.615927,product,13,1.645000,22.398200,46,0.580420,B,16,11.333333,1,14,Forecast,20260824T181001Z-27103c
22798,ANTIQUE GLASS DRESSING TABLE POT,2011-11,2011-12,M2_gbm_poisson,107.040533,97.943136,product,13,1.645000,161.116459,269,0.915010,A,156,188.666667,1,14,Forecast,20260824T181001Z-27103c
22799,SWEETHEART WIRE FRUIT BOWL,2011-11,2011-12,M2_gbm_poisson,18.749728,10.648233,product,13,1.645000,17.516344,37,0.567914,B,12,9.666667,1,14,Forecast,20260824T181001Z-27103c
22800,ANTIQUE TALL SWIRLGLASS TRINKET POT,2011-11,2011-12,M2_gbm_poisson,67.562684,34.558047,product,13,1.645000,56.847987,125,0.511496,B,89,70.333333,1,14,Forecast,20260824T181001Z-27103c
22801,ANTIQUE GLASS PEDESTAL BOWL,2011-11,2011-12,M2_gbm_poisson,77.851563,40.792142,product,13,1.645000,67.103074,145,0.523973,B,137,107.000000,1,14,Forecast,20260824T181001Z-27103c
22802,FAUX FUR CHOCOLATE THROW,2011-11,2011-12,M2_gbm_poisson,12.820253,7.368205,product,13,1.645000,12.120697,25,0.574732,B,9,5.666667,1,14,Forecast,20260824T181001Z-27103c
22803,IVORY EMBROIDERED QUILT,2011-11,2011-12,M2_gbm_poisson,3.582739,5.267580,product,13,1.645000,8.665169,13,1.470266,B,1,0.666667,1,14,Forecast,20260824T181001Z-27103c
22804,CANDLEHOLDER PINK HANGING HEART,2011-11,2011-12,M2_gbm_poisson,350.659408,153.248475,product,14,1.645000,252.093741,603,0.437029,A,787,358.333333,1,15,Forecast,20260824T181001Z-27103c
22805,BLUE DRAWER KNOB ACRYLIC EDWARDIAN,2011-11,2011-12,M2_gbm_poisson,95.939889,65.359717,product,13,1.645000,107.516734,204,0.681257,B,147,159.333333,1,14,Forecast,20260824T181001Z-27103c
22806,SET OF 6 T-LIGHTS WEDDING CAKE,2011-11,2011-12,M2_gbm_poisson,27.870678,29.087323,product,14,1.645000,47.848646,76,1.043653,C,19,19.000000,1,15,Forecast,20260824T181001Z-27103c
22807,SET OF 6 T-LIGHTS TOADSTOOLS,2011-11,2011-12,M2_gbm_poisson,61.243376,56.409197,product,14,1.645000,92.793129,155,0.921066,B,78,51.000000,1,15,Forecast,20260824T181001Z-27103c
22808,SET OF 6 T-LIGHTS EASTER CHICKS,2011-11,2011-12,M2_gbm_poisson,5.224297,15.106946,product,14,1.645000,24.850925,31,2.891671,B,4,1.666667,1,15,Forecast,20260824T181001Z-27103c
22809,SET OF 6 T-LIGHTS SANTA,2011-11,2011-12,M2_gbm_poisson,229.659488,99.640609,product,14,1.645000,163.908802,394,0.433862,A,468,308.666667,1,15,Forecast,20260824T181001Z-27103c
22810,SET OF 6 T-LIGHTS SNOWMEN,2011-11,2011-12,M2_gbm_poisson,172.685195,91.189857,product,14,1.645000,150.007316,323,0.528070,A,360,217.666667,1,15,Forecast,20260824T181001Z-27103c
22811,SET OF 6 T-LIGHTS CACTI,2011-11,2011-12,M2_gbm_poisson,84.437175,56.493746,product,14,1.645000,92.932213,178,0.669062,C,195,152.333333,1,15,Forecast,20260824T181001Z-27103c
22812,PACK 3 BOXES CHRISTMAS PANNETONE,2011-11,2011-12,M2_gbm_poisson,121.610813,191.292286,product,14,1.645000,314.675810,437,1.572987,A,136,435.666667,1,15,Forecast,20260824T181001Z-27103c
