rank,stock_code,cum_product_share,revenue,revenue_share,cum_revenue_share,abc_class
2838,84584,0.6010,696.7500,0.0000,0.9762,C
2839,22036,0.6012,695.1100,0.0000,0.9762,C
2840,23187,0.6014,695.0600,0.0000,0.9762,C
2841,90161B,0.6017,694.4700,0.0000,0.9763,C
2842,20898,0.6019,693.9200,0.0000,0.9763,C
2843,72755D,0.6021,693.2500,0.0000,0.9763,C
2844,22638,0.6023,692.5700,0.0000,0.9764,C
2845,23223,0.6025,692.4800,0.0000,0.9764,C
2846,72131,0.6027,692.2800,0.0000,0.9765,C
2847,20862,0.6029,691.1400,0.0000,0.9765,C
2848,72753A,0.6031,690.2400,0.0000,0.9765,C
2849,23070,0.6033,688.8000,0.0000,0.9766,C
2850,21379,0.6036,688.7200,0.0000,0.9766,C
2851,22981,0.6038,688.1600,0.0000,0.9766,C
2852,84917,0.6040,686.0300,0.0000,0.9767,C
2853,85186A,0.6042,685.8700,0.0000,0.9767,C
2854,84563A,0.6044,685.1500,0.0000,0.9767,C
2855,84931B,0.6046,683.7700,0.0000,0.9768,C
2856,23114,0.6048,683.5000,0.0000,0.9768,C
2857,37492D,0.6050,682.9900,0.0000,0.9769,C
2858,47594A,0.6053,682.5100,0.0000,0.9769,C
2859,17165D,0.6055,682.3200,0.0000,0.9769,C
2860,23435,0.6057,682.2800,0.0000,0.9770,C
2861,22033,0.6059,681.9300,0.0000,0.9770,C
2862,85084,0.6061,681.4000,0.0000,0.9770,C
2863,22124,0.6063,681.0600,0.0000,0.9771,C
2864,21674,0.6065,680.8500,0.0000,0.9771,C
2865,85023B,0.6067,679.8000,0.0000,0.9771,C
2866,23120,0.6069,679.1300,0.0000,0.9772,C
2867,72801D,0.6072,678.9300,0.0000,0.9772,C
2868,21442,0.6074,678.3700,0.0000,0.9772,C
2869,62094B,0.6076,677.9900,0.0000,0.9773,C
2870,84925D,0.6078,677.4500,0.0000,0.9773,C
2871,84993A,0.6080,677.0700,0.0000,0.9774,C
2872,84824,0.6082,676.4500,0.0000,0.9774,C
2873,21847,0.6084,675.3700,0.0000,0.9774,C
2874,82613A,0.6086,674.9500,0.0000,0.9775,C
2875,20856,0.6089,674.0900,0.0000,0.9775,C
2876,37444C,0.6091,673.7200,0.0000,0.9775,C
2877,22034,0.6093,673.4900,0.0000,0.9776,C
2878,85096,0.6095,673.1700,0.0000,0.9776,C
2879,72801C,0.6097,671.4400,0.0000,0.9776,C
2880,21265,0.6099,670.4900,0.0000,0.9777,C
2881,90160C,0.6101,669.9300,0.0000,0.9777,C
2882,23222,0.6103,669.7400,0.0000,0.9777,C
2883,72023F,0.6105,669.6200,0.0000,0.9778,C
2884,75013B,0.6108,669.6200,0.0000,0.9778,C
2885,85205B,0.6110,669.3800,0.0000,0.9778,C
2886,21365,0.6112,668.9200,0.0000,0.9779,C
2887,23024,0.6114,667.8500,0.0000,0.9779,C
2888,21386,0.6116,666.3400,0.0000,0.9780,C
2889,21247,0.6118,664.7300,0.0000,0.9780,C
2890,22100,0.6120,664.5300,0.0000,0.9780,C
2891,90082D,0.6122,664.3500,0.0000,0.9781,C
2892,21750,0.6125,663.8500,0.0000,0.9781,C
2893,17109C,0.6127,661.2300,0.0000,0.9781,C
2894,85188B,0.6129,660.8800,0.0000,0.9782,C
2895,23598,0.6131,660.0300,0.0000,0.9782,C
2896,21764,0.6133,659.1500,0.0000,0.9782,C
2897,16169K,0.6135,658.7500,0.0000,0.9783,C
2898,23042,0.6137,658.3300,0.0000,0.9783,C
2899,85186C,0.6139,658.1900,0.0000,0.9783,C
2900,84986B,0.6141,656.9400,0.0000,0.9784,C
2901,90200A,0.6144,656.8900,0.0000,0.9784,C
2902,22056,0.6146,656.8700,0.0000,0.9784,C
2903,85028S,0.6148,656.8200,0.0000,0.9785,C
2904,71403,0.6150,656.0500,0.0000,0.9785,C
2905,85203,0.6152,655.8300,0.0000,0.9785,C
2906,22054,0.6154,655.0100,0.0000,0.9786,C
2907,21884,0.6156,654.1800,0.0000,0.9786,C
2908,21879,0.6158,654.1100,0.0000,0.9786,C
2909,85028L,0.6161,654.0100,0.0000,0.9787,C
2910,22345,0.6163,652.0400,0.0000,0.9787,C
2911,90184C,0.6165,651.8900,0.0000,0.9787,C
2912,35004P,0.6167,651.6900,0.0000,0.9788,C
2913,85019C,0.6169,651.1900,0.0000,0.9788,C
2914,37474,0.6171,651.0500,0.0000,0.9789,C
2915,21307,0.6173,650.0700,0.0000,0.9789,C
2916,20714,0.6175,649.8200,0.0000,0.9789,C
2917,21350,0.6177,647.7500,0.0000,0.9790,C
2918,17164B,0.6180,646.5600,0.0000,0.9790,C
2919,20618,0.6182,646.4400,0.0000,0.9790,C
2920,21134,0.6184,646.4400,0.0000,0.9791,C
2921,84916,0.6186,646.4300,0.0000,0.9791,C
2922,46776E,0.6188,645.5800,0.0000,0.9791,C
2923,47597,0.6190,644.8800,0.0000,0.9792,C
2924,85215,0.6192,643.8900,0.0000,0.9792,C
2925,17181,0.6194,642.6600,0.0000,0.9792,C
2926,21197,0.6197,642.0100,0.0000,0.9793,C
2927,23454,0.6199,641.9100,0.0000,0.9793,C
2928,35964,0.6201,641.6500,0.0000,0.9793,C
2929,84520D,0.6203,639.4700,0.0000,0.9794,C
2930,84865,0.6205,639.4200,0.0000,0.9794,C
2931,21665,0.6207,638.8000,0.0000,0.9794,C
2932,84601A,0.6209,638.3400,0.0000,0.9795,C
2933,84766,0.6211,638.0000,0.0000,0.9795,C
2934,47592A,0.6213,637.3700,0.0000,0.9795,C
2935,21816,0.6216,637.3400,0.0000,0.9796,C
2936,21263,0.6218,636.8400,0.0000,0.9796,C
2937,85185D,0.6220,636.1100,0.0000,0.9796,C
2938,84507C,0.6222,634.6400,0.0000,0.9797,C
2939,17084N,0.6224,632.9100,0.0000,0.9797,C
2940,20819,0.6226,631.4900,0.0000,0.9797,C
2941,16169M,0.6228,630.4500,0.0000,0.9798,C
2942,84964A,0.6230,630.0000,0.0000,0.9798,C
2943,17012F,0.6233,629.3400,0.0000,0.9798,C
2944,21441,0.6235,628.8600,0.0000,0.9799,C
2945,85230E,0.6237,628.4100,0.0000,0.9799,C
2946,90161D,0.6239,628.0000,0.0000,0.9799,C
2947,23458,0.6241,627.9000,0.0000,0.9800,C
2948,84596J,0.6243,626.7600,0.0000,0.9800,C
2949,16169N,0.6245,626.2500,0.0000,0.9800,C
2950,71101E,0.6247,626.1300,0.0000,0.9801,C
2951,22263,0.6249,625.7500,0.0000,0.9801,C
2952,85218,0.6252,625.2000,0.0000,0.9801,C
2953,21004,0.6254,625.0700,0.0000,0.9802,C
2954,82616A,0.6256,624.2100,0.0000,0.9802,C
2955,23216,0.6258,623.2700,0.0000,0.9802,C
2956,85092,0.6260,622.5700,0.0000,0.9803,C
2957,20694,0.6262,622.3300,0.0000,0.9803,C
2958,22391,0.6264,619.9800,0.0000,0.9803,C
2959,16156N,0.6266,619.5000,0.0000,0.9804,C
2960,20696,0.6269,617.9400,0.0000,0.9804,C
2961,23408,0.6271,617.7600,0.0000,0.9804,C
2962,72772,0.6273,615.8400,0.0000,0.9804,C
2963,23568,0.6275,615.6200,0.0000,0.9805,C
2964,84932C,0.6277,615.4000,0.0000,0.9805,C
2965,20689,0.6279,614.1000,0.0000,0.9805,C
2966,47583A,0.6281,612.8200,0.0000,0.9806,C
2967,23019,0.6283,612.5500,0.0000,0.9806,C
2968,37351,0.6285,612.5100,0.0000,0.9806,C
2969,23018,0.6288,612.1600,0.0000,0.9807,C
2970,79315W,0.6290,611.5100,0.0000,0.9807,C
2971,35972,0.6292,611.3800,0.0000,0.9807,C
2972,84858C,0.6294,611.0700,0.0000,0.9808,C
2973,23547,0.6296,609.0000,0.0000,0.9808,C
2974,84952B,0.6298,608.0300,0.0000,0.9808,C
2975,21173,0.6300,607.9600,0.0000,0.9809,C
2976,20655,0.6302,607.2300,0.0000,0.9809,C
2977,22042,0.6305,607.0300,0.0000,0.9809,C
2978,84859A,0.6307,605.2700,0.0000,0.9810,C
2979,23456,0.6309,605.0500,0.0000,0.9810,C
2980,20695,0.6311,604.5800,0.0000,0.9810,C
2981,85169D,0.6313,603.9800,0.0000,0.9811,C
2982,22043,0.6315,603.7700,0.0000,0.9811,C
2983,21416,0.6317,603.0600,0.0000,0.9811,C
2984,16012,0.6319,602.7600,0.0000,0.9812,C
2985,84247G,0.6321,602.6700,0.0000,0.9812,C
2986,84932A,0.6324,602.6000,0.0000,0.9812,C
2987,20863,0.6326,601.5300,0.0000,0.9812,C
2988,21003,0.6328,601.4300,0.0000,0.9813,C
2989,22538,0.6330,601.3100,0.0000,0.9813,C
2990,82095,0.6332,600.9100,0.0000,0.9813,C
2991,18094C,0.6334,600.6600,0.0000,0.9814,C
2992,84876D,0.6336,600.5200,0.0000,0.9814,C
2993,85146,0.6338,599.3800,0.0000,0.9814,C
2994,23482,0.6341,598.3200,0.0000,0.9815,C
2995,17109D,0.6343,598.3100,0.0000,0.9815,C
2996,21440,0.6345,597.5600,0.0000,0.9815,C
2997,84682,0.6347,596.9400,0.0000,0.9816,C
2998,82011C,0.6349,595.1800,0.0000,0.9816,C
2999,82605,0.6351,595.0700,0.0000,0.9816,C
3000,85117,0.6353,594.3200,0.0000,0.9817,C
3001,85168B,0.6355,594.1400,0.0000,0.9817,C
3002,17012D,0.6357,593.6800,0.0000,0.9817,C
3003,20849,0.6360,593.0300,0.0000,0.9818,C
3004,47469,0.6362,592.9800,0.0000,0.9818,C
3005,62096A,0.6364,592.7900,0.0000,0.9818,C
3006,85113,0.6366,591.6600,0.0000,0.9818,C
3007,21304,0.6368,591.5800,0.0000,0.9819,C
3008,84963B,0.6370,591.5000,0.0000,0.9819,C
3009,90143,0.6372,591.2300,0.0000,0.9819,C
3010,21322,0.6374,590.4500,0.0000,0.9820,C
3011,22092,0.6377,590.1800,0.0000,0.9820,C
3012,84563B,0.6379,590.0400,0.0000,0.9820,C
3013,90184B,0.6381,589.2800,0.0000,0.9821,C
3014,84707B,0.6383,589.2700,0.0000,0.9821,C
3015,23180,0.6385,588.8500,0.0000,0.9821,C
3016,23224,0.6387,588.7000,0.0000,0.9822,C
3017,21256,0.6389,588.6400,0.0000,0.9822,C
3018,46776D,0.6391,587.8600,0.0000,0.9822,C
3019,21893,0.6393,587.8000,0.0000,0.9822,C
3020,84051,0.6396,587.5800,0.0000,0.9823,C
3021,21223,0.6398,587.0800,0.0000,0.9823,C
3022,23471,0.6400,586.9400,0.0000,0.9823,C
3023,84934,0.6402,586.5000,0.0000,0.9824,C
3024,90199C,0.6404,585.2900,0.0000,0.9824,C
3025,84569C,0.6406,584.9300,0.0000,0.9824,C
3026,79190B,0.6408,584.1800,0.0000,0.9825,C
3027,21016,0.6410,582.8500,0.0000,0.9825,C
3028,16236,0.6413,582.7900,0.0000,0.9825,C
3029,21553,0.6415,581.2700,0.0000,0.9826,C
3030,20804,0.6417,579.3100,0.0000,0.9826,C
3031,90010B,0.6419,578.0200,0.0000,0.9826,C
3032,21419,0.6421,577.6900,0.0000,0.9826,C
3033,23492,0.6423,577.6300,0.0000,0.9827,C
3034,23537,0.6425,576.1800,0.0000,0.9827,C
3035,35922,0.6427,575.9900,0.0000,0.9827,C
3036,23125,0.6429,574.8800,0.0000,0.9828,C
3037,84932D,0.6432,574.7100,0.0000,0.9828,C
3038,20935,0.6434,574.4800,0.0000,0.9828,C
3039,23520,0.6436,574.3000,0.0000,0.9829,C
3040,17013D,0.6438,572.4000,0.0000,0.9829,C
3041,84675,0.6440,571.7100,0.0000,0.9829,C
3042,20794,0.6442,570.9000,0.0000,0.9829,C
3043,20781,0.6444,570.5400,0.0000,0.9830,C
3044,16162L,0.6446,570.4300,0.0000,0.9830,C
3045,85202,0.6449,570.0900,0.0000,0.9830,C
3046,85129A,0.6451,569.1600,0.0000,0.9831,C
3047,85086A,0.6453,568.7300,0.0000,0.9831,C
3048,22346,0.6455,568.7200,0.0000,0.9831,C
3049,84846A,0.6457,567.5500,0.0000,0.9832,C
3050,90195A,0.6459,567.5000,0.0000,0.9832,C
3051,85119,0.6461,567.4800,0.0000,0.9832,C
3052,84924A,0.6463,567.2500,0.0000,0.9832,C
3053,16169C,0.6465,567.0000,0.0000,0.9833,C
3054,23027,0.6468,565.5500,0.0000,0.9833,C
3055,90198A,0.6470,563.7800,0.0000,0.9833,C
3056,37444A,0.6472,563.4300,0.0000,0.9834,C
3057,20838,0.6474,562.5100,0.0000,0.9834,C
3058,72122,0.6476,562.2200,0.0000,0.9834,C
3059,47421,0.6478,561.7800,0.0000,0.9835,C
3060,37345,0.6480,561.0500,0.0000,0.9835,C
3061,85169C,0.6482,560.6100,0.0000,0.9835,C
3062,84773,0.6485,560.5000,0.0000,0.9835,C
3063,16049,0.6487,560.4800,0.0000,0.9836,C
3064,85090,0.6489,559.2800,0.0000,0.9836,C
3065,84806B,0.6491,558.6600,0.0000,0.9836,C
3066,21160,0.6493,557.4900,0.0000,0.9837,C
3067,84306,0.6495,557.4800,0.0000,0.9837,C
3068,84569B,0.6497,557.1800,0.0000,0.9837,C
3069,23377,0.6499,557.1100,0.0000,0.9837,C
3070,90120D,0.6501,554.1300,0.0000,0.9838,C
3071,85230B,0.6504,554.0800,0.0000,0.9838,C
3072,23453,0.6506,551.6300,0.0000,0.9838,C
3073,84859C,0.6508,550.7700,0.0000,0.9839,C
3074,22044,0.6510,550.2800,0.0000,0.9839,C
3075,85091,0.6512,548.8100,0.0000,0.9839,C
3076,20888,0.6514,547.7400,0.0000,0.9839,C
3077,85071D,0.6516,547.6900,0.0000,0.9840,C
3078,21339,0.6518,544.5000,0.0000,0.9840,C
3079,23069,0.6521,543.7100,0.0000,0.9840,C
3080,84596K,0.6523,543.4100,0.0000,0.9841,C
3081,16238,0.6525,542.9500,0.0000,0.9841,C
3082,35969,0.6527,542.4700,0.0000,0.9841,C
3083,21881,0.6529,542.2600,0.0000,0.9841,C
3084,47021G,0.6531,541.9600,0.0000,0.9842,C
3085,84984B,0.6533,541.3000,0.0000,0.9842,C
3086,20943,0.6535,540.2100,0.0000,0.9842,C
3087,21311,0.6537,539.0900,0.0000,0.9843,C
3088,85027L,0.6540,538.5000,0.0000,0.9843,C
3089,23549,0.6542,537.6000,0.0000,0.9843,C
3090,84592,0.6544,536.4000,0.0000,0.9843,C
3091,84414B,0.6546,536.2400,0.0000,0.9844,C
3092,23016,0.6548,536.0000,0.0000,0.9844,C
3093,21017,0.6550,535.8900,0.0000,0.9844,C
3094,16048,0.6552,535.4000,0.0000,0.9845,C
3095,22394,0.6554,534.5400,0.0000,0.9845,C
3096,90203,0.6557,534.2700,0.0000,0.9845,C
3097,16169P,0.6559,533.7500,0.0000,0.9845,C
3098,20823,0.6561,533.7100,0.0000,0.9846,C
3099,21167,0.6563,532.2900,0.0000,0.9846,C
3100,85030,0.6565,531.4500,0.0000,0.9846,C
3101,72267,0.6567,530.1600,0.0000,0.9847,C
3102,21734,0.6569,529.4900,0.0000,0.9847,C
3103,23565,0.6571,529.2500,0.0000,0.9847,C
3104,90160D,0.6573,529.2200,0.0000,0.9847,C
3105,84799,0.6576,528.7800,0.0000,0.9848,C
3106,16202B,0.6578,528.5600,0.0000,0.9848,C
3107,23381,0.6580,528.2100,0.0000,0.9848,C
3108,21336,0.6582,527.5600,0.0000,0.9849,C
3109,21371,0.6584,527.5100,0.0000,0.9849,C
3110,84510C,0.6586,526.9000,0.0000,0.9849,C
3111,20653,0.6588,526.3100,0.0000,0.9849,C
3112,21943,0.6590,525.9000,0.0000,0.9850,C
3113,72728,0.6593,523.1500,0.0000,0.9850,C
3114,84989B,0.6595,522.9500,0.0000,0.9850,C
3115,22861,0.6597,522.9300,0.0000,0.9850,C
3116,85226C,0.6599,522.3100,0.0000,0.9851,C
3117,21403,0.6601,521.4500,0.0000,0.9851,C
3118,21459,0.6603,520.5500,0.0000,0.9851,C
3119,23219,0.6605,520.0100,0.0000,0.9852,C
3120,71270,0.6607,519.2300,0.0000,0.9852,C
3121,20793,0.6609,518.5000,0.0000,0.9852,C
3122,35004S,0.6612,518.4000,0.0000,0.9852,C
3123,21418,0.6614,518.0400,0.0000,0.9853,C
3124,35810B,0.6616,517.7100,0.0000,0.9853,C
3125,84657,0.6618,517.4800,0.0000,0.9853,C
3126,84762A,0.6620,517.4300,0.0000,0.9853,C
3127,84683,0.6622,516.8500,0.0000,0.9854,C
3128,23139,0.6624,516.2200,0.0000,0.9854,C
3129,20868,0.6626,515.3400,0.0000,0.9854,C
3130,71143,0.6629,514.4500,0.0000,0.9855,C
3131,84931A,0.6631,513.6900,0.0000,0.9855,C
3132,84661B,0.6633,513.4100,0.0000,0.9855,C
3133,85039C,0.6635,513.0500,0.0000,0.9855,C
3134,22407,0.6637,511.7600,0.0000,0.9856,C
3135,84782C,0.6639,509.9000,0.0000,0.9856,C
3136,23272,0.6641,509.6200,0.0000,0.9856,C
3137,20753,0.6643,509.0000,0.0000,0.9856,C
3138,23455,0.6645,508.7400,0.0000,0.9857,C
3139,85020,0.6648,508.2800,0.0000,0.9857,C
3140,85129C,0.6650,507.7700,0.0000,0.9857,C
3141,84805B,0.6652,506.4000,0.0000,0.9857,C
3142,37352,0.6654,504.5500,0.0000,0.9858,C
3143,84877B,0.6656,504.4300,0.0000,0.9858,C
3144,84875B,0.6658,503.5500,0.0000,0.9858,C
3145,84218,0.6660,503.5100,0.0000,0.9859,C
3146,85142,0.6662,502.5800,0.0000,0.9859,C
3147,20845,0.6665,502.2700,0.0000,0.9859,C
3148,21117,0.6667,502.0800,0.0000,0.9859,C
3149,79337,0.6669,502.0300,0.0000,0.9860,C
3150,90114,0.6671,501.7000,0.0000,0.9860,C
3151,23484,0.6673,501.0700,0.0000,0.9860,C
3152,20865,0.6675,500.4900,0.0000,0.9860,C
3153,20659,0.6677,500.2800,0.0000,0.9861,C
3154,84706D,0.6679,500.1900,0.0000,0.9861,C
3155,22541,0.6681,500.0300,0.0000,0.9861,C
3156,21882,0.6684,499.4400,0.0000,0.9861,C
3157,35471A,0.6686,499.3100,0.0000,0.9862,C
3158,20654,0.6688,499.2400,0.0000,0.9862,C
3159,23660,0.6690,499.1600,0.0000,0.9862,C
3160,84247L,0.6692,498.2100,0.0000,0.9862,C
3161,16168M,0.6694,498.1500,0.0000,0.9863,C
3162,20864,0.6696,498.1400,0.0000,0.9863,C
3163,85169B,0.6698,497.9900,0.0000,0.9863,C
3164,35600D,0.6701,497.7000,0.0000,0.9864,C
3165,90058B,0.6703,495.4000,0.0000,0.9864,C
3166,21373,0.6705,494.1400,0.0000,0.9864,C
3167,23043,0.6707,493.6700,0.0000,0.9864,C
3168,46118,0.6709,493.6600,0.0000,0.9865,C
3169,84798B,0.6711,492.9000,0.0000,0.9865,C
3170,16219,0.6713,492.8400,0.0000,0.9865,C
3171,90010E,0.6715,492.5000,0.0000,0.9865,C
3172,23473,0.6717,492.2600,0.0000,0.9866,C
3173,16239,0.6720,492.1700,0.0000,0.9866,C
3174,23499,0.6722,491.8000,0.0000,0.9866,C
3175,90160B,0.6724,490.9200,0.0000,0.9866,C
3176,85230A,0.6726,490.0800,0.0000,0.9867,C
3177,23425,0.6728,490.0300,0.0000,0.9867,C
3178,23045,0.6730,489.6900,0.0000,0.9867,C
3179,23074,0.6732,489.3300,0.0000,0.9867,C
3180,84876B,0.6734,488.3100,0.0000,0.9868,C
3181,21663,0.6737,488.1600,0.0000,0.9868,C
3182,51020B,0.6739,488.1200,0.0000,0.9868,C
3183,23021,0.6741,484.2200,0.0000,0.9868,C
3184,84875D,0.6743,483.7500,0.0000,0.9869,C
3185,84827,0.6745,483.4000,0.0000,0.9869,C
3186,22259,0.6747,482.9500,0.0000,0.9869,C
3187,23060,0.6749,482.4100,0.0000,0.9869,C
3188,22031,0.6751,482.2500,0.0000,0.9870,C
3189,90014A,0.6753,481.2100,0.0000,0.9870,C
3190,16244A,0.6756,479.4100,0.0000,0.9870,C
3191,37492C,0.6758,477.3000,0.0000,0.9870,C
3192,72750C,0.6760,476.4000,0.0000,0.9871,C
3193,85170B,0.6762,475.9100,0.0000,0.9871,C
3194,85109,0.6764,475.4300,0.0000,0.9871,C
3195,84809A,0.6766,474.8400,0.0000,0.9871,C
3196,21536,0.6768,474.7400,0.0000,0.9872,C
3197,21132,0.6770,474.1100,0.0000,0.9872,C
3198,85136B,0.6773,473.7700,0.0000,0.9872,C
3199,23218,0.6775,473.1100,0.0000,0.9872,C
3200,90175D,0.6777,472.9200,0.0000,0.9873,C
3201,40046A,0.6779,472.0700,0.0000,0.9873,C
3202,20662,0.6781,471.3300,0.0000,0.9873,C
3203,84901,0.6783,471.1300,0.0000,0.9873,C
3204,23398,0.6785,470.8400,0.0000,0.9874,C
3205,23136,0.6787,470.6400,0.0000,0.9874,C
3206,22038,0.6789,470.5000,0.0000,0.9874,C
3207,21518,0.6792,469.2800,0.0000,0.9874,C
3208,72799B,0.6794,467.7100,0.0000,0.9875,C
3209,23451,0.6796,467.5000,0.0000,0.9875,C
3210,85211,0.6798,467.4000,0.0000,0.9875,C
3211,35911A,0.6800,466.6900,0.0000,0.9875,C
3212,72225C,0.6802,466.3800,0.0000,0.9876,C
3213,23457,0.6804,465.7300,0.0000,0.9876,C
3214,23422,0.6806,465.4700,0.0000,0.9876,C
3215,84804B,0.6809,464.0500,0.0000,0.9876,C
3216,84926E,0.6811,463.4500,0.0000,0.9877,C
3217,51020A,0.6813,463.3100,0.0000,0.9877,C
3218,84972L,0.6815,462.1500,0.0000,0.9877,C
3219,72132,0.6817,462.1500,0.0000,0.9877,C
3220,84984A,0.6819,462.1200,0.0000,0.9878,C
3221,72789,0.6821,461.5300,0.0000,0.9878,C
3222,90195B,0.6823,460.6900,0.0000,0.9878,C
3223,85204,0.6825,459.9400,0.0000,0.9878,C
3224,84948,0.6828,459.2100,0.0000,0.9879,C
3225,85179A,0.6830,458.2700,0.0000,0.9879,C
3226,47422,0.6832,457.9200,0.0000,0.9879,C
3227,16207B,0.6834,457.6500,0.0000,0.9879,C
3228,35967,0.6836,455.3700,0.0000,0.9880,C
3229,23336,0.6838,454.9200,0.0000,0.9880,C
3230,21757,0.6840,454.3000,0.0000,0.9880,C
3231,90192,0.6842,454.3000,0.0000,0.9880,C
3232,23117,0.6845,454.0100,0.0000,0.9880,C
3233,84508B,0.6847,453.7600,0.0000,0.9881,C
3234,20621,0.6849,451.6700,0.0000,0.9881,C
3235,82081,0.6851,451.3500,0.0000,0.9881,C
3236,84597C,0.6853,450.9800,0.0000,0.9881,C
3237,90120C,0.6855,449.8700,0.0000,0.9882,C
3238,20616,0.6857,448.5100,0.0000,0.9882,C
3239,23466,0.6859,448.2700,0.0000,0.9882,C
3240,17164D,0.6861,447.0000,0.0000,0.9882,C
3241,23379,0.6864,446.6200,0.0000,0.9883,C
3242,72127,0.6866,445.9400,0.0000,0.9883,C
3243,84857C,0.6868,445.0300,0.0000,0.9883,C
3244,23509,0.6870,444.3500,0.0000,0.9883,C
3245,90145,0.6872,443.4000,0.0000,0.9884,C
3246,90120B,0.6874,443.1400,0.0000,0.9884,C
3247,84915,0.6876,443.0400,0.0000,0.9884,C
3248,62096B,0.6878,441.9900,0.0000,0.9884,C
3249,16243B,0.6881,441.7700,0.0000,0.9884,C
3250,90154,0.6883,439.6500,0.0000,0.9885,C
3251,16161M,0.6885,439.0000,0.0000,0.9885,C
3252,72128,0.6887,438.9800,0.0000,0.9885,C
3253,79030A,0.6889,438.2500,0.0000,0.9885,C
3254,16218,0.6891,438.2300,0.0000,0.9886,C
3255,90201B,0.6893,433.7100,0.0000,0.9886,C
3256,79071B,0.6895,433.7000,0.0000,0.9886,C
3257,21027,0.6898,433.6100,0.0000,0.9886,C
3258,90198B,0.6900,433.4000,0.0000,0.9887,C
3259,84510F,0.6902,432.7500,0.0000,0.9887,C
3260,84798A,0.6904,432.4500,0.0000,0.9887,C
3261,37464,0.6906,431.1800,0.0000,0.9887,C
3262,84858B,0.6908,431.0000,0.0000,0.9887,C
3263,23548,0.6910,430.5000,0.0000,0.9888,C
3264,20851,0.6912,429.5700,0.0000,0.9888,C
3265,84859B,0.6914,429.3300,0.0000,0.9888,C
3266,90013B,0.6917,428.9200,0.0000,0.9888,C
3267,84966B,0.6919,428.0000,0.0000,0.9889,C
3268,84422,0.6921,427.9500,0.0000,0.9889,C
3269,23023,0.6923,427.9200,0.0000,0.9889,C
3270,84801A,0.6925,427.4400,0.0000,0.9889,C
3271,90010A,0.6927,424.7100,0.0000,0.9889,C
3272,20715,0.6929,424.0000,0.0000,0.9890,C
3273,45016,0.6931,423.7300,0.0000,0.9890,C
3274,16207A,0.6934,423.5300,0.0000,0.9890,C
3275,21729,0.6936,422.9000,0.0000,0.9890,C
3276,72801E,0.6938,422.3200,0.0000,0.9891,C
3277,16045,0.6940,421.4400,0.0000,0.9891,C
3278,47579,0.6942,420.8700,0.0000,0.9891,C
3279,46126A,0.6944,419.9900,0.0000,0.9891,C
3280,84967C,0.6946,419.8500,0.0000,0.9891,C
3281,21678,0.6948,419.7400,0.0000,0.9892,C
3282,90013A,0.6950,419.3500,0.0000,0.9892,C
3283,84770,0.6953,419.2500,0.0000,0.9892,C
3284,23044,0.6955,419.1400,0.0000,0.9892,C
3285,85230G,0.6957,418.8000,0.0000,0.9893,C
3286,22032,0.6959,418.1200,0.0000,0.9893,C
3287,84532B,0.6961,417.5800,0.0000,0.9893,C
3288,85097B,0.6963,417.1700,0.0000,0.9893,C
3289,21028,0.6965,416.5200,0.0000,0.9893,C
3290,72803B,0.6967,416.3500,0.0000,0.9894,C
3291,35240,0.6970,416.0100,0.0000,0.9894,C
3292,84529C,0.6972,414.7400,0.0000,0.9894,C
3293,84007,0.6974,413.1200,0.0000,0.9894,C
3294,72780,0.6976,413.0800,0.0000,0.9895,C
3295,85112,0.6978,412.7700,0.0000,0.9895,C
3296,20666,0.6980,412.4500,0.0000,0.9895,C
3297,20857,0.6982,410.8500,0.0000,0.9895,C
3298,21520,0.6984,410.8000,0.0000,0.9895,C
3299,21341,0.6986,410.6400,0.0000,0.9896,C
3300,37444B,0.6989,409.6000,0.0000,0.9896,C
3301,16169F,0.6991,409.5000,0.0000,0.9896,C
3302,84595B,0.6993,408.9000,0.0000,0.9896,C
3303,21252,0.6995,408.6600,0.0000,0.9896,C
3304,84984D,0.6997,404.9100,0.0000,0.9897,C
3305,82076,0.6999,403.6400,0.0000,0.9897,C
3306,90149,0.7001,402.7800,0.0000,0.9897,C
3307,84932B,0.7003,401.3000,0.0000,0.9897,C
3308,84984C,0.7006,401.1600,0.0000,0.9898,C
3309,85007,0.7008,399.6200,0.0000,0.9898,C
3310,20889,0.7010,398.0400,0.0000,0.9898,C
3311,85167A,0.7012,396.8000,0.0000,0.9898,C
3312,90180A,0.7014,396.6400,0.0000,0.9898,C
3313,90120A,0.7016,395.6800,0.0000,0.9899,C
3314,84726,0.7018,394.8500,0.0000,0.9899,C
3315,21736,0.7020,393.6900,0.0000,0.9899,C
3316,22869,0.7022,393.6300,0.0000,0.9899,C
3317,84952A,0.7025,392.5300,0.0000,0.9899,C
3318,90124B,0.7027,391.1800,0.0000,0.9900,C
3319,47562,0.7029,390.0000,0.0000,0.9900,C
3320,84802B,0.7031,389.7900,0.0000,0.9900,C
3321,84673B,0.7033,389.6800,0.0000,0.9900,C
3322,84081,0.7035,389.3000,0.0000,0.9900,C
3323,16044,0.7037,389.2200,0.0000,0.9901,C
3324,16156L,0.7039,388.5000,0.0000,0.9901,C
3325,90201D,0.7042,388.4700,0.0000,0.9901,C
3326,21698,0.7044,387.7000,0.0000,0.9901,C
3327,84497,0.7046,387.1300,0.0000,0.9901,C
3328,84804A,0.7048,386.9000,0.0000,0.9902,C
